Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                1526",5.989747007455e-02,4.315324971577e-02,1.192618176717e-02,6.151781060501e-02,4.927531067426e-02,1.252416297948e-02,1.620340530455e-03,6.122060958492e-03,5.979812123121e-04
"                1527",5.998943059795e-02,4.315588839920e-02,1.177283019716e-02,6.156545558168e-02,5.041032982687e-02,1.268772196163e-02,1.576024983732e-03,7.254441427666e-03,9.148917644731e-04
"                1528",6.005861236744e-02,4.314618492765e-02,1.159180152902e-02,6.191515626314e-02,5.084107391081e-02,1.291300347166e-02,1.856543895697e-03,7.694888983157e-03,1.321201942637e-03
"                1529",6.011630573054e-02,4.315993726825e-02,1.140005675328e-02,6.122956772578e-02,4.864824447490e-02,1.186467868307e-02,1.113261995239e-03,5.488307206648e-03,4.646219297852e-04
"                1530",6.015356243031e-02,4.318256945377e-02,1.130298980747e-02,6.131983922061e-02,5.022763997104e-02,1.217198691154e-02,1.166276790298e-03,7.045070517270e-03,8.689971040723e-04
"                1531",6.017696809457e-02,4.318890270273e-02,1.124113196431e-02,6.170385609587e-02,5.182552644454e-02,1.209719106375e-02,1.526888001304e-03,8.636623741816e-03,8.560590994406e-04
"                1532",6.016898329467e-02,4.317784091280e-02,1.128203078906e-02,6.196662929640e-02,4.940597652486e-02,1.124832556488e-02,1.797646001731e-03,6.228135612061e-03,-3.370522418149e-05
"                1533",6.014919347071e-02,4.320283077023e-02,1.151042978857e-02,6.151757806642e-02,5.188229061785e-02,1.368634631591e-02,1.368384595714e-03,8.679459847614e-03,2.175916527346e-03
"                1534",6.012305168285e-02,4.322884570645e-02,1.168781049987e-02,6.038010454018e-02,4.969431285107e-02,1.241718889477e-02,2.570528573317e-04,6.465467144614e-03,7.293783948991e-04
"                1535",6.001751370466e-02,4.332770922509e-02,1.125781500795e-02,6.118501565455e-02,4.946192008401e-02,1.094625684229e-02,1.167501949893e-03,6.134210858912e-03,-3.115581656516e-04
"                1536",5.991238955332e-02,4.346540338583e-02,1.060415048810e-02,6.118378537706e-02,5.112939501911e-02,1.112874553889e-02,1.271395823738e-03,7.663991633274e-03,5.245950507876e-04
"                1537",5.980428967039e-02,4.356737199247e-02,1.007122237218e-02,6.130293066786e-02,5.115773678414e-02,1.196206718538e-02,1.498640997468e-03,7.590364791670e-03,1.890844813200e-03
"                1538",5.972139852117e-02,4.362544587513e-02,9.676477862498e-03,6.119304681289e-02,5.126818581525e-02,1.159800680111e-02,1.471648291719e-03,7.642739940117e-03,1.921528938612e-03
"                1539",5.967895013162e-02,4.370022951643e-02,9.565703873200e-03,6.087777062938e-02,5.145483249304e-02,1.040406850445e-02,1.198820497757e-03,7.754602976614e-03,8.383646312544e-04
"                1540",5.971881425476e-02,4.372194197071e-02,9.629844557982e-03,6.140966593924e-02,5.320430396442e-02,1.014165591087e-02,1.690851684477e-03,9.482361993711e-03,5.118113528850e-04
"                1541",5.978225635788e-02,4.371229532787e-02,9.705070296765e-03,6.115568528417e-02,5.162100411599e-02,9.855078138029e-03,1.373428926293e-03,7.908708788115e-03,1.500078412642e-04
"                1542",5.983484208701e-02,4.371719732894e-02,9.829639922429e-03,6.179766253688e-02,5.486379282073e-02,1.023596483274e-02,1.962820449866e-03,1.114659549179e-02,4.063249103145e-04
"                1543",5.980456876956e-02,4.368282362790e-02,9.905983034027e-03,6.141150657987e-02,5.194677708577e-02,1.083822846239e-02,1.606937810311e-03,8.263953457870e-03,9.322454283610e-04
"                1544",5.975760050755e-02,4.364241100730e-02,9.902558320291e-03,6.143537072079e-02,5.259824750083e-02,1.064737445243e-02,1.677770213236e-03,8.955836493538e-03,7.448161321344e-04
"                1545",5.972816481119e-02,4.363837613155e-02,1.003023339347e-02,6.110276859112e-02,5.257041726624e-02,1.100586565068e-02,1.374603779934e-03,8.932041134688e-03,9.756322572024e-04
"                1546",5.975473547535e-02,4.360757433944e-02,1.014580609868e-02,6.179880145342e-02,5.213109630501e-02,1.235995967732e-02,2.044065978077e-03,8.523521965574e-03,2.214153578642e-03
"                1547",5.979562512760e-02,4.354157029405e-02,1.039336551855e-02,6.170674055051e-02,5.315285421190e-02,1.201966994909e-02,1.911115422908e-03,9.611283917843e-03,1.626304430543e-03
"                1548",5.981277989908e-02,4.347781789937e-02,1.075488335180e-02,6.109072905079e-02,5.185236424258e-02,1.196753400884e-02,1.277949151716e-03,8.374546343203e-03,1.212650657044e-03
"                1549",5.977040156406e-02,4.342566163309e-02,1.095826151321e-02,6.104629736655e-02,5.359089000265e-02,1.215843355431e-02,1.275895802493e-03,1.016522836956e-02,1.200172041096e-03
"                1550",5.966174846090e-02,4.338420727329e-02,1.097659468526e-02,6.153843466762e-02,5.269955800821e-02,1.159544765797e-02,1.876686206718e-03,9.315350734920e-03,6.188529727036e-04
"                1551",5.953348371228e-02,4.338533952248e-02,1.118297840002e-02,6.115058218485e-02,5.233557687393e-02,1.129883885366e-02,1.617098472574e-03,8.950237351452e-03,1.158604536376e-04
"                1552",5.938530669364e-02,4.339868598552e-02,1.126812189164e-02,6.098035082112e-02,5.260396239155e-02,1.187405595589e-02,1.595044127484e-03,9.205276406034e-03,6.059340642500e-04
"                1553",5.922590700617e-02,4.338553008393e-02,1.144880049207e-02,6.072703432531e-02,5.307925687027e-02,1.334458720994e-02,1.501127319137e-03,9.693726786345e-03,1.895786717871e-03
"                1554",5.907705444915e-02,4.337482604506e-02,1.167547704026e-02,6.084152575803e-02,5.406969762058e-02,1.273131086388e-02,1.764471308873e-03,1.069487157552e-02,1.055833823614e-03
"                1555",5.891654682407e-02,4.337883124570e-02,1.174954483725e-02,6.031677929693e-02,5.279129217402e-02,1.278105351915e-02,1.400232472863e-03,9.412460928320e-03,1.031508681894e-03
"                1556",5.873610571227e-02,4.337565960359e-02,1.163835492460e-02,6.054955249973e-02,5.399786716113e-02,1.200831553482e-02,1.813446787468e-03,1.062220755754e-02,3.699606102188e-04
"                1557",5.859007153786e-02,4.339266456211e-02,1.154097189748e-02,6.024556582781e-02,5.190949601398e-02,1.240394358426e-02,1.655494289950e-03,8.516831451864e-03,8.629716867829e-04
"                1558",5.846001920179e-02,4.341451376222e-02,1.156299235011e-02,5.980466517825e-02,5.052048920792e-02,1.216659064992e-02,1.344645976464e-03,7.105975445698e-03,6.035982998118e-04
"                1559",5.834120893432e-02,4.339975344388e-02,1.184131103111e-02,5.961843949035e-02,5.307411017677e-02,1.276622471356e-02,1.277230556029e-03,9.674356732889e-03,9.249136824486e-04
"                1560",5.830403952426e-02,4.337651515288e-02,1.215536478986e-02,6.010816448363e-02,5.203388764559e-02,1.353413354623e-02,1.804124959366e-03,8.657372492712e-03,1.378768756370e-03
"                1561",5.831859840185e-02,4.334347180317e-02,1.245986622539e-02,6.001182036331e-02,5.282096878591e-02,1.384712386690e-02,1.693221961456e-03,9.477496982734e-03,1.387257641505e-03
"                1562",5.834507009018e-02,4.327782466679e-02,1.261734011671e-02,5.995439099295e-02,5.188206062760e-02,1.414639297059e-02,1.609320902766e-03,8.604235960812e-03,1.529052853874e-03
"                1563",5.837298145264e-02,4.324562485699e-02,1.273360722758e-02,5.997296654111e-02,5.161199500238e-02,1.414941604419e-02,1.599985088473e-03,8.366370145395e-03,1.415808816613e-03
"                1564",5.846217947052e-02,4.323124087244e-02,1.276715497014e-02,5.997357285894e-02,5.322716700959e-02,1.362380700164e-02,1.511393388412e-03,9.995926137158e-03,8.566520314991e-04
"                1565",5.861900554887e-02,4.318813665599e-02,1.295493398875e-02,5.988646812023e-02,5.282062299438e-02,1.360022055300e-02,1.267462571358e-03,9.632486338390e-03,6.452865642516e-04
"                1566",5.881126456490e-02,4.320115087684e-02,1.308433073000e-02,6.018359363923e-02,5.320839648456e-02,1.376446032915e-02,1.372329074332e-03,1.000724560772e-02,6.801295991543e-04
"                1567",5.898451522093e-02,4.322213385501e-02,1.329707757655e-02,6.058870301818e-02,5.535006696376e-02,1.361449076436e-02,1.604187797247e-03,1.212793310876e-02,3.174131878107e-04
"                1568",5.906277372560e-02,4.325389475735e-02,1.322416506559e-02,6.050513757887e-02,5.297677797048e-02,1.408030306106e-02,1.442363853273e-03,9.722883213128e-03,8.561379954722e-04
"                1569",5.910776727644e-02,4.329145489062e-02,1.314600567489e-02,6.126427356961e-02,5.038635559844e-02,1.586718545957e-02,2.156506293168e-03,7.094900707815e-03,2.721179784680e-03
"                1570",5.918662450205e-02,4.331084963975e-02,1.292759878994e-02,6.161545369430e-02,5.045790626568e-02,1.415385521205e-02,2.428829192249e-03,7.147056625928e-03,1.226256422109e-03
"                1571",5.931621283611e-02,4.332821288529e-02,1.259979550365e-02,6.070677998297e-02,5.052155353752e-02,1.229917236649e-02,1.390567146856e-03,7.193340652224e-03,-3.006231371587e-04
"                1572",5.952013909426e-02,4.335978303806e-02,1.244696367012e-02,6.100298780767e-02,5.164887119023e-02,1.313861672469e-02,1.482848713407e-03,8.289088152162e-03,6.916530545686e-04
"                1573",5.972830151257e-02,4.338213814937e-02,1.229408054830e-02,6.173359531446e-02,5.006876619423e-02,1.245908703285e-02,2.005293801886e-03,6.686628044868e-03,1.650064845563e-04
"                1574",5.991458606170e-02,4.338845627121e-02,1.206126693276e-02,6.224078825302e-02,5.300991335603e-02,1.277360407762e-02,2.326202191314e-03,9.621457084813e-03,7.123371448564e-04
"                1575",6.006079575696e-02,4.337289039402e-02,1.192881503140e-02,6.167223844963e-02,5.163592801386e-02,1.318171034154e-02,1.611442692664e-03,8.263037619842e-03,1.252895310134e-03
"                1576",6.020658651921e-02,4.331705580506e-02,1.178380230155e-02,6.174722448568e-02,5.247132034398e-02,1.280429095400e-02,1.540637966470e-03,9.154264538922e-03,1.020488652447e-03
"                1577",6.039064055482e-02,4.329237130294e-02,1.165003577861e-02,6.178564096617e-02,5.201729869193e-02,1.293717289696e-02,1.395000411350e-03,8.724927388983e-03,1.287137118346e-03
"                1578",6.057609903005e-02,4.330472432103e-02,1.147561243420e-02,6.225608364860e-02,5.134240329709e-02,1.220039923556e-02,1.679984618546e-03,8.037678976056e-03,7.247868013543e-04
"                1579",6.075793146570e-02,4.331885664116e-02,1.130060927649e-02,6.271091988883e-02,5.067461727596e-02,1.109684810958e-02,1.952988423133e-03,7.355760634802e-03,-2.037611669165e-04
"                1580",6.091046731589e-02,4.330400577673e-02,1.107473959082e-02,6.281450884550e-02,5.094685834706e-02,9.582806718543e-03,1.904041529609e-03,7.642852570335e-03,-1.491932872275e-03
"                1581",6.093700155165e-02,4.329235349836e-02,1.089899373691e-02,6.258847394698e-02,4.947671581327e-02,1.303977562002e-02,1.651472395325e-03,6.184362314911e-03,2.140781883105e-03
"                1582",6.093758512052e-02,4.328496635092e-02,1.077482331435e-02,6.241550683444e-02,5.219885678597e-02,1.093721236098e-02,1.477921713924e-03,8.913890435051e-03,1.623890466331e-04
"                1583",6.095105651927e-02,4.327074610749e-02,1.064441294039e-02,6.335035988654e-02,5.255404984307e-02,1.243785867000e-02,2.399303367274e-03,9.283303735584e-03,1.793445729604e-03
"                1584",6.090383531070e-02,4.328141221926e-02,1.046710279369e-02,6.235956424068e-02,5.252088129892e-02,1.172829291951e-02,1.455728929976e-03,9.239469079662e-03,1.261190125815e-03
"                1585",6.084320165262e-02,4.328757932008e-02,1.035102879375e-02,6.223188406346e-02,5.274937864744e-02,1.150824185123e-02,1.388682410843e-03,9.461799327357e-03,1.157213057482e-03
"                1586",6.079553837131e-02,4.326800670239e-02,1.021693105169e-02,6.245160802606e-02,5.165811454681e-02,1.071774930416e-02,1.656069654754e-03,8.390107844420e-03,5.008182524643e-04
"                1587",6.075166902357e-02,4.328526624782e-02,1.016340356678e-02,6.219977253480e-02,4.937042933967e-02,1.013255706645e-02,1.448103511231e-03,6.085163091849e-03,-3.084650032533e-05
"                1588",6.063120351347e-02,4.331997327713e-02,9.943177881329e-03,6.208963319900e-02,5.242259524199e-02,9.902848682028e-03,1.458429685539e-03,9.102621964864e-03,-4.032919930105e-05
"                1589",6.045711791729e-02,4.333310138139e-02,9.563571513085e-03,6.172301214796e-02,5.240110771715e-02,1.012454898180e-02,1.265894230673e-03,9.068006335751e-03,5.609774687121e-04
"                1590",6.027799507289e-02,4.335580916328e-02,9.191562057252e-03,6.135027004888e-02,4.801799990550e-02,8.997954237290e-03,1.072274975993e-03,4.662190742216e-03,-1.936078199623e-04
"                1591",6.012410850067e-02,4.338225525193e-02,9.008639703491e-03,6.204596800979e-02,5.383465823178e-02,1.047834849616e-02,1.921859509123e-03,1.045240297985e-02,1.469708792670e-03
"                1592",5.999619666847e-02,4.339941708114e-02,8.985202399372e-03,6.183241296233e-02,4.998912750156e-02,1.003720457563e-02,1.836216293857e-03,6.589710420426e-03,1.052002176258e-03
"                1593",5.987746866718e-02,4.342171192781e-02,9.130760307894e-03,6.151720612433e-02,5.062498827128e-02,1.040479663608e-02,1.639737457147e-03,7.203276343469e-03,1.274036328184e-03
"                1594",5.974764131895e-02,4.343797453329e-02,8.990028742342e-03,6.156162325758e-02,5.147835745685e-02,8.633536908867e-03,1.813981938629e-03,8.040382923558e-03,-3.564918334749e-04
"                1595",5.959428169105e-02,4.345815052574e-02,8.675211969124e-03,6.136668025779e-02,5.205277268279e-02,9.377998292725e-03,1.772398566744e-03,8.594622157043e-03,7.027863236006e-04
"                1596",5.945138593838e-02,4.350755916587e-02,8.265653046458e-03,6.154730192743e-02,5.244376859665e-02,9.607085335895e-03,2.095915989049e-03,8.936209430773e-03,1.341432289437e-03
"                1597",5.934855743063e-02,4.353287671033e-02,7.909772542411e-03,6.102500187712e-02,5.229379315789e-02,8.143830931942e-03,1.676444446494e-03,8.760916447559e-03,2.340583895310e-04
"                1598",5.927694104331e-02,4.353801891275e-02,7.706538676931e-03,6.125009123834e-02,5.257435071755e-02,9.121650976115e-03,1.973150195038e-03,9.036331804808e-03,1.415112299184e-03
"                1599",5.920432313212e-02,4.352768138780e-02,7.798815588780e-03,6.076970520208e-02,5.224473101080e-02,1.040282017078e-02,1.565382069958e-03,8.717049622995e-03,2.604004582003e-03
"                1600",5.909186162841e-02,4.348340825697e-02,7.845834096161e-03,6.034155519692e-02,5.235802669068e-02,9.582098950822e-03,1.249693568507e-03,8.874618433711e-03,1.736264854661e-03
"                1601",5.897195090547e-02,4.342374677453e-02,7.864452650936e-03,6.047008854877e-02,5.256736852312e-02,7.663401837786e-03,1.498137643308e-03,9.143621748585e-03,-2.010508131502e-04
"                1602",5.890262242384e-02,4.340250282394e-02,7.876436884742e-03,6.067089222966e-02,5.301968091929e-02,8.483302053963e-03,1.768269805821e-03,9.617178095349e-03,6.068651692209e-04
"                1603",5.888965050362e-02,4.338658998567e-02,7.953430817996e-03,6.048802024631e-02,5.138973101560e-02,8.564236521252e-03,1.598369742684e-03,8.003141029935e-03,6.108057032561e-04
"                1604",5.888591881015e-02,4.334812062800e-02,8.121267280295e-03,5.983156099847e-02,5.136459834653e-02,8.325642488348e-03,9.456421883175e-04,8.016477718528e-03,2.043752080524e-04
"                1605",5.886888192128e-02,4.330417867350e-02,8.421597238245e-03,6.109965633929e-02,5.258253475081e-02,8.760732938187e-03,2.230774418016e-03,9.278356077310e-03,3.391356999424e-04
"                1606",5.875507991113e-02,4.323537213260e-02,8.608839945422e-03,6.012973259909e-02,5.145436926842e-02,1.037000592499e-02,1.374652687966e-03,8.218997135827e-03,1.761165979569e-03
"                1607",5.856945075385e-02,4.318034111929e-02,8.769676267491e-03,6.064336414900e-02,5.170223495342e-02,9.446735629309e-03,2.073913395156e-03,8.521893834130e-03,6.770593618187e-04
"                1608",5.838782142595e-02,4.317719334115e-02,9.017168654254e-03,5.975888389772e-02,5.197820546217e-02,9.312119672035e-03,1.371062471768e-03,8.801012121014e-03,2.949510177818e-04
"                1609",5.825837094077e-02,4.320717801926e-02,9.206171398105e-03,5.941328439330e-02,5.204780996539e-02,1.002699878278e-02,1.154913452527e-03,8.840631946125e-03,8.208273846789e-04
"                1610",5.814970705232e-02,4.320234514255e-02,9.421235374404e-03,5.976735689786e-02,5.278913475093e-02,9.775610253471e-03,1.617649845549e-03,9.586789608386e-03,3.543748790671e-04
"                1611",5.801465897723e-02,4.318960714279e-02,9.617657305661e-03,5.953226649426e-02,5.487181912682e-02,9.459788213358e-03,1.517607517028e-03,1.168221198404e-02,-1.578690923031e-04
"                1612",5.784193842775e-02,4.315676035011e-02,9.702796127113e-03,5.935170059959e-02,5.134598214690e-02,1.011826494891e-02,1.509762171837e-03,8.189221796790e-03,4.154688217926e-04
"                1613",5.761896699018e-02,4.312284420972e-02,9.813496454123e-03,5.906062255933e-02,5.266877783755e-02,1.144977974407e-02,1.441655569148e-03,9.545933627831e-03,1.636283289951e-03
"                1614",5.741045789762e-02,4.358597255162e-02,7.242097277896e-03,5.870179535361e-02,5.341195634558e-02,8.546949157427e-03,1.291337455988e-03,9.825983793959e-03,1.304851879530e-03
"                1615",5.725257354052e-02,4.342304256964e-02,8.198007287796e-03,5.842684652177e-02,5.201170275990e-02,9.626951485973e-03,1.174272981254e-03,8.588660190268e-03,1.428944198177e-03
"                1616",5.718200067948e-02,4.325350844816e-02,8.988347520683e-03,5.843824247469e-02,5.075598242041e-02,1.091311637220e-02,1.256241795206e-03,7.502473972254e-03,1.924768851516e-03
"                1617",5.713858934547e-02,4.312289567695e-02,9.725874591643e-03,5.870439214601e-02,5.183153963148e-02,1.071490815332e-02,1.565802800542e-03,8.708643954530e-03,9.890335616773e-04
"                1618",5.708994524827e-02,4.303169840882e-02,1.019090661575e-02,5.830948142128e-02,5.313098474230e-02,1.133061025356e-02,1.219536173009e-03,1.009928633349e-02,1.139703637815e-03
"                1619",5.702814662612e-02,4.296106959511e-02,1.037647860452e-02,5.869618718325e-02,5.209426150198e-02,1.126700576639e-02,1.668040557123e-03,9.133191906876e-03,8.905271618690e-04
"                1620",5.692327157780e-02,4.295634893894e-02,1.039375961609e-02,5.844375935308e-02,5.131790621210e-02,1.098946137990e-02,1.520487775276e-03,8.361557273153e-03,5.957017638016e-04
"                1621",5.679143818054e-02,4.296691413363e-02,1.025934155587e-02,5.866102530999e-02,5.016240422297e-02,1.117134493292e-02,1.869587129452e-03,7.195490089344e-03,9.120033770569e-04
"                1622",5.672285003181e-02,4.298793058439e-02,1.001074850408e-02,5.843969792614e-02,5.153495318283e-02,1.145954301972e-02,1.716847894329e-03,8.547022598440e-03,1.448794515634e-03
"                1623",5.673450027912e-02,4.297049795411e-02,1.017826956526e-02,5.823323730156e-02,5.368025951130e-02,1.143144874377e-02,1.498737022449e-03,1.070976155719e-02,1.253179178513e-03
"                1624",5.679069232278e-02,4.294823818299e-02,1.018010741566e-02,5.829392038562e-02,5.155386695490e-02,1.031978559832e-02,1.503228062836e-03,8.605628771912e-03,1.396781826690e-04
"                1625",5.686313790190e-02,4.292733377126e-02,1.009274920062e-02,5.836288510255e-02,4.984163580739e-02,1.026817650442e-02,1.499747200643e-03,6.914302036123e-03,1.754273037984e-04
"                1626",5.693431725646e-02,4.293458086699e-02,9.957790607817e-03,5.854247429984e-02,5.130569613576e-02,1.057710651742e-02,1.608157043387e-03,8.371115268771e-03,6.193159096057e-04
"                1627",5.696938053085e-02,4.293442716605e-02,9.813223551427e-03,5.815254193399e-02,5.107897055925e-02,1.037099490653e-02,1.183161403143e-03,8.144543393202e-03,5.577713550985e-04
"                1628",5.696882779204e-02,4.292412831378e-02,9.625252110080e-03,5.838685948135e-02,5.081594094026e-02,1.136794668780e-02,1.418031689312e-03,7.891812626483e-03,1.742694577718e-03
"                1629",5.699571293300e-02,4.292305343381e-02,9.579560570478e-03,5.828895724172e-02,5.307449069513e-02,1.070423954017e-02,1.293244308719e-03,1.015143726132e-02,1.124678969689e-03
"                1630",5.703814987497e-02,4.292165775817e-02,9.260703597825e-03,5.831089676904e-02,5.013055105783e-02,1.071024056711e-02,1.272746894062e-03,7.208893299661e-03,1.449536969287e-03
"                1631",5.710605788343e-02,4.292592749571e-02,8.867579010250e-03,5.850562427873e-02,5.148492990968e-02,1.147195344568e-02,1.399566395299e-03,8.559002413977e-03,2.604374435434e-03
"                1632",5.724019102775e-02,4.296195974205e-02,8.501387541833e-03,5.947520813368e-02,5.119292682265e-02,9.550058635779e-03,2.235017105928e-03,8.230967080599e-03,1.048671093945e-03
"                1633",5.745436216668e-02,4.296218909778e-02,8.311089831023e-03,5.874621285485e-02,5.370466183700e-02,8.269774636217e-03,1.291850688174e-03,1.074247273922e-02,-4.131519480546e-05
"                1634",5.763331343811e-02,4.293387594677e-02,8.029929502964e-03,5.928456959884e-02,5.086352614167e-02,8.788329971277e-03,1.651256160731e-03,7.929650194896e-03,7.584004683131e-04
"                1635",5.776216449102e-02,4.292620062803e-02,7.766401839685e-03,5.873423177909e-02,4.869049377957e-02,7.307793730728e-03,9.720672880661e-04,5.764293151540e-03,-4.586081089570e-04
"                1636",5.786820584395e-02,4.290975310209e-02,7.600020401063e-03,5.931901878972e-02,5.168837402433e-02,9.711211559203e-03,1.450812945774e-03,8.778620922233e-03,2.111191158140e-03
"                1637",5.796069316539e-02,4.288703331713e-02,7.599919664397e-03,5.896731719891e-02,5.005809804981e-02,8.373557266167e-03,1.006624033518e-03,7.171064732677e-03,7.736376017692e-04
"                1638",5.806805323632e-02,4.289883008515e-02,7.648721498547e-03,5.918526638962e-02,5.060869066503e-02,8.877653270423e-03,1.117213153303e-03,7.709860579881e-03,1.228931771876e-03
"                1639",5.817919325989e-02,4.289928303472e-02,7.666890123766e-03,5.933635526045e-02,4.993935621006e-02,7.926638311880e-03,1.157162000558e-03,7.040073175346e-03,2.597481881137e-04
"                1640",5.830090629775e-02,4.291914429533e-02,7.508962673326e-03,5.964764144862e-02,4.874136122461e-02,7.310464137244e-03,1.346735150873e-03,5.822216929274e-03,-1.984985360828e-04
"                1641",5.842550975545e-02,4.301059423901e-02,7.149020393176e-03,5.983758425275e-02,4.967650361886e-02,9.156423846368e-03,1.412074497301e-03,6.665909379847e-03,2.007403453192e-03
"                1642",5.854919999003e-02,4.308686887236e-02,6.908369217490e-03,5.998683932536e-02,5.100953871727e-02,6.901551928502e-03,1.437639335332e-03,7.922669844901e-03,-6.817288987820e-06
"                1643",5.868398041476e-02,4.311781430425e-02,6.873548576389e-03,6.001631429905e-02,4.888336922187e-02,7.957191105897e-03,1.332333884293e-03,5.765554917626e-03,1.083642529508e-03
"                1644",5.878055399071e-02,4.315226867990e-02,6.934186096216e-03,6.053652181700e-02,4.935219568991e-02,8.539158763227e-03,1.755967826281e-03,6.199927010008e-03,1.604972667011e-03
"                1645",5.887461366562e-02,4.315024765388e-02,7.187757816969e-03,5.990180519694e-02,5.296502604574e-02,8.645918123994e-03,1.027191531318e-03,9.814778391859e-03,1.458160307024e-03
"                1646",5.890003453988e-02,4.314525713658e-02,7.489292064102e-03,6.016064264672e-02,5.071730649162e-02,8.338504586346e-03,1.260608106840e-03,7.572049355034e-03,8.492125222441e-04
"                1647",5.892663081105e-02,4.319163340100e-02,7.823183719797e-03,6.000957826001e-02,5.072970764016e-02,7.534778002620e-03,1.082947448956e-03,7.538074239162e-03,-2.884057171773e-04
"                1648",5.888873570907e-02,4.322035225039e-02,7.861080227162e-03,6.012181201024e-02,5.261743900358e-02,8.438645588009e-03,1.233076301164e-03,9.397086753194e-03,5.775653608473e-04
"                1649",5.884386805231e-02,4.324445088357e-02,7.772150126347e-03,6.031548243298e-02,5.160871415273e-02,8.518429116649e-03,1.471614380674e-03,8.364263269160e-03,7.462789903019e-04
"                1650",5.882167575326e-02,4.318567585013e-02,7.997226593667e-03,6.065065025121e-02,5.292919158131e-02,9.366990973491e-03,1.828974497956e-03,9.743515731184e-03,1.369764379824e-03
"                1651",5.883114307740e-02,4.316927753079e-02,8.145499678338e-03,6.030616338525e-02,5.156643247574e-02,1.026624679744e-02,1.475020307851e-03,8.397154944949e-03,2.120747119106e-03
"                1652",5.883550220010e-02,4.316171821082e-02,8.441939219237e-03,5.994503325726e-02,5.453511391004e-02,8.590178725718e-03,1.109531057162e-03,1.137339569922e-02,1.482395064805e-04
"                1653",5.886642382382e-02,4.315592939785e-02,8.678815053709e-03,6.035361882478e-02,5.330899852567e-02,9.171505483864e-03,1.487195000958e-03,1.015306912782e-02,4.926904301550e-04
"                1654",5.886299616733e-02,4.314169366951e-02,8.780140476122e-03,5.987603918317e-02,5.286984010965e-02,7.799500216867e-03,1.013043015844e-03,9.728146440146e-03,-9.806402592553e-04
"                1655",5.882830851650e-02,4.311988321895e-02,8.956378873076e-03,6.020010043947e-02,5.214576120357e-02,8.191907236740e-03,1.371791922974e-03,9.025877984615e-03,-7.644716363357e-04
"                1656",5.874043731987e-02,4.306439424676e-02,9.098132678197e-03,6.003519684505e-02,5.210995066319e-02,9.432833113210e-03,1.294759525175e-03,9.045556416423e-03,3.347004350134e-04
"                1657",5.866209871969e-02,4.299798197868e-02,9.250982175091e-03,5.882026600950e-02,4.858085580101e-02,1.048452844577e-02,1.581672898012e-04,5.582873822323e-03,1.233546270682e-03
"                1658",5.858222553245e-02,4.303228082182e-02,9.225137015773e-03,5.989212841933e-02,5.007658405320e-02,8.857820093069e-03,1.309902886883e-03,7.044303231382e-03,-3.673169227035e-04
"                1659",5.855913527835e-02,4.310400965714e-02,8.998361413354e-03,5.970638572331e-02,4.963241861873e-02,1.057125235357e-02,1.147250444954e-03,6.528408961582e-03,1.572890940215e-03
"                1660",5.852739653680e-02,4.313896754258e-02,8.856275345043e-03,5.976046196563e-02,5.164018842089e-02,9.367801867927e-03,1.233065428825e-03,8.501220878312e-03,5.115265228842e-04
"                1661",5.847331335311e-02,4.317247720849e-02,8.906776444629e-03,6.047321801614e-02,4.938288555756e-02,9.699784788705e-03,1.999904663032e-03,6.210408349076e-03,7.930083440765e-04
"                1662",5.831427279529e-02,4.315797687702e-02,8.890536267685e-03,5.973752252968e-02,5.115381518997e-02,9.797035864032e-03,1.423249734383e-03,7.995838312950e-03,9.064995963464e-04
"                1663",5.809584447652e-02,4.311921350718e-02,8.920286799393e-03,5.960532114426e-02,4.994430659158e-02,9.743017315804e-03,1.509476667740e-03,6.825093084394e-03,8.227305164104e-04
"                1664",5.782696633383e-02,4.308646622099e-02,9.051326815707e-03,5.958697204096e-02,5.380073818698e-02,9.839059763285e-03,1.760005707128e-03,1.071427196599e-02,7.877329475778e-04
"                1665",5.763499575239e-02,4.306489338745e-02,9.267817294568e-03,5.912469304675e-02,5.052023142891e-02,1.083123779949e-02,1.489697294354e-03,7.455338041460e-03,1.563420504922e-03
"                1666",5.743514315044e-02,4.301221241617e-02,9.397987005260e-03,5.909005185328e-02,5.157575958140e-02,8.899816729115e-03,1.654908702844e-03,8.563547165235e-03,-4.981702761449e-04
"                1667",5.723214267107e-02,4.296821354011e-02,9.639465173407e-03,5.864851066550e-02,5.128386689714e-02,1.048494019427e-02,1.416367994423e-03,8.315653357028e-03,8.454750208652e-04
"                1668",5.702826118439e-02,4.292921481638e-02,9.883625929642e-03,5.819362134704e-02,4.969504942648e-02,9.816512363626e-03,1.165360162643e-03,6.765834610104e-03,-6.711356601565e-05
"                1669",5.688489769339e-02,4.288202566733e-02,1.008627210088e-02,5.844589486085e-02,4.863265798489e-02,1.170429829142e-02,1.560997167461e-03,5.750632317554e-03,1.618026190541e-03
"                1670",5.681188511420e-02,4.286752632106e-02,1.038105515437e-02,5.807020528537e-02,4.996349638736e-02,1.148061070331e-02,1.258320171170e-03,7.095970066295e-03,1.099555548940e-03
