Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                1012",2.154886750840e-01,1.625339346242e-01,3.428654845335e-02,2.203437998821e-01,1.903376958024e-01,3.756998587786e-02,4.855124798040e-03,2.780376117819e-02,3.283437424506e-03
"                1013",2.148146452132e-01,1.627240943881e-01,3.309973745025e-02,2.179554369349e-01,1.936237385672e-01,3.624971340814e-02,3.140791721646e-03,3.089964417916e-02,3.149975957889e-03
"                1014",2.142267446994e-01,1.629706381491e-01,3.227287574114e-02,2.187205091227e-01,1.923748631692e-01,3.528366935061e-02,4.493764423363e-03,2.940422502015e-02,3.010793609471e-03
"                1015",2.138813343249e-01,1.632681282748e-01,3.152846281686e-02,2.179415107455e-01,1.905351476044e-01,3.612822678049e-02,4.060176420634e-03,2.726701932955e-02,4.599763963623e-03
"                1016",2.137212332180e-01,1.636489685850e-01,3.153430592166e-02,2.180288785151e-01,1.914028242344e-01,3.496870768606e-02,4.307645297108e-03,2.775385564936e-02,3.434401764406e-03
"                1017",2.133894930767e-01,1.637807813635e-01,2.949618716093e-02,2.185559279701e-01,1.891745122192e-01,3.217397170041e-02,5.166434893362e-03,2.539373085565e-02,2.677784539479e-03
"                1018",2.133542998339e-01,1.642558199625e-01,2.899521002466e-02,2.171673534559e-01,1.950963194388e-01,3.115909910961e-02,3.813053621993e-03,3.084049947626e-02,2.163889084943e-03
"                1019",2.134279966171e-01,1.645567157308e-01,2.841503948351e-02,2.165173559295e-01,1.929836192384e-01,3.164205814795e-02,3.089359312345e-03,2.842690350762e-02,3.227018664444e-03
"                1020",2.136648818691e-01,1.646510794656e-01,2.841115372302e-02,2.178928557447e-01,1.933413172279e-01,2.990190538786e-02,4.227973875610e-03,2.869023776227e-02,1.490751664841e-03
"                1021",2.138560207663e-01,1.646576029285e-01,2.981230332977e-02,2.168391096395e-01,1.948563307444e-01,3.067183735746e-02,2.983088873181e-03,3.019872781587e-02,8.595340276943e-04
"                1022",2.143173145759e-01,1.646070219945e-01,3.139315869951e-02,2.167730069669e-01,1.952631399758e-01,3.414831289802e-02,2.455692390983e-03,3.065611798133e-02,2.755154198504e-03
"                1023",2.144044827132e-01,1.644069107173e-01,3.166364328033e-02,2.173912935186e-01,1.939836552789e-01,3.517908325370e-02,2.986810805351e-03,2.957674456158e-02,3.515439973375e-03
"                1024",2.148823689834e-01,1.643584374919e-01,3.382134120410e-02,2.177898702777e-01,1.960646640926e-01,3.712639317628e-02,2.907501294229e-03,3.170622660062e-02,3.305051972178e-03
"                1025",2.150376090470e-01,1.642516177229e-01,3.499775604351e-02,2.176753481127e-01,1.911422090010e-01,3.912522020958e-02,2.637739065685e-03,2.689059127810e-02,4.127464166075e-03
"                1026",2.155135282534e-01,1.641517852499e-01,3.634773595197e-02,2.184414492856e-01,1.951287085610e-01,3.982491334668e-02,2.927921032200e-03,3.097692331109e-02,3.477177394713e-03
"                1027",2.156923190269e-01,1.641927235597e-01,3.741889803814e-02,2.182429944159e-01,1.966027193662e-01,4.142787546709e-02,2.550675388925e-03,3.240999580651e-02,4.008977428949e-03
"                1028",2.162224519324e-01,1.641809982356e-01,3.863961906469e-02,2.194319085523e-01,1.908427375695e-01,4.212254827406e-02,3.209456619909e-03,2.666173933394e-02,3.482929209372e-03
"                1029",2.166329258131e-01,1.639599183278e-01,3.807997021499e-02,2.221746345056e-01,1.883433960559e-01,4.078142301716e-02,5.541708692450e-03,2.438347772813e-02,2.701452802163e-03
"                1030",2.172172333813e-01,1.641387525201e-01,3.932497206663e-02,2.212708760392e-01,1.906027236138e-01,4.145640698683e-02,4.053642657948e-03,2.646397109373e-02,2.131434920196e-03
"                1031",2.173557339572e-01,1.642529102343e-01,4.000116621682e-02,2.205582768058e-01,1.951786208113e-01,4.259821515108e-02,3.202542848631e-03,3.092571057701e-02,2.597048934262e-03
"                1032",2.175053579759e-01,1.642292834344e-01,4.041717930689e-02,2.198613902737e-01,1.976404719425e-01,4.287291651093e-02,2.356032297805e-03,3.341118850817e-02,2.455737204040e-03
"                1033",2.175739191935e-01,1.642641245079e-01,4.101920708222e-02,2.206477916730e-01,1.970050603178e-01,4.326934462875e-02,3.073872479471e-03,3.274093580985e-02,2.250137546534e-03
"                1034",2.180280686037e-01,1.643832151503e-01,4.185119784682e-02,2.201271316037e-01,1.946012315282e-01,4.547445570111e-02,2.099063000011e-03,3.021801637784e-02,3.623257854284e-03
"                1035",2.186539785195e-01,1.641076172180e-01,4.029265339064e-02,2.200507053304e-01,1.941482500585e-01,4.287782127856e-02,1.396726810972e-03,3.004063284048e-02,2.585167887925e-03
"                1036",2.195976615931e-01,1.639205024919e-01,4.013758197632e-02,2.247688679563e-01,1.882818698574e-01,4.436429239355e-02,5.171206363138e-03,2.436136736559e-02,4.226710417230e-03
"                1037",2.205268132897e-01,1.641916040037e-01,4.207718589060e-02,2.242769856122e-01,1.929927443311e-01,4.499684618049e-02,3.750172322448e-03,2.880114032742e-02,2.919660289891e-03
"                1038",2.208326357303e-01,1.643779124868e-01,4.302782509287e-02,2.242777083054e-01,1.913028300169e-01,4.557298511497e-02,3.445072575109e-03,2.692491753009e-02,2.545160022100e-03
"                1039",2.209726993463e-01,1.642228992400e-01,4.460251209932e-02,2.240212911145e-01,1.960016986198e-01,4.640354232158e-02,3.048591768217e-03,3.177879937975e-02,1.801030222257e-03
"                1040",2.212877315174e-01,1.641402212774e-01,4.651711432450e-02,2.238634801008e-01,1.965346913315e-01,4.897335788730e-02,2.575748583379e-03,3.239447005417e-02,2.456243562804e-03
"                1041",2.218152308850e-01,1.639446236716e-01,4.724784110884e-02,2.252088035160e-01,1.937285925237e-01,5.026753698032e-02,3.393572630968e-03,2.978396885211e-02,3.019695871480e-03
"                1042",2.222906060150e-01,1.637350846759e-01,4.667016578313e-02,2.267802783763e-01,1.886700080418e-01,5.077005425215e-02,4.489672361347e-03,2.493492336585e-02,4.099888469023e-03
"                1043",2.227633259172e-01,1.639986676465e-01,4.755656612408e-02,2.266534810161e-01,1.951760819060e-01,5.168468893370e-02,3.890155098867e-03,3.117741425957e-02,4.128122809625e-03
"                1044",2.227384163124e-01,1.642064838270e-01,4.763332822640e-02,2.282499483523e-01,1.929185211286e-01,5.155831879785e-02,5.511532039877e-03,2.871203730157e-02,3.924990571451e-03
"                1045",2.226769627992e-01,1.642386665772e-01,4.781389753886e-02,2.269102772554e-01,1.954025657510e-01,5.158996120260e-02,4.233314456183e-03,3.116389917373e-02,3.776063663735e-03
"                1046",2.226802075035e-01,1.642018302052e-01,4.852688711785e-02,2.264445602467e-01,1.917457272328e-01,5.170659075019e-02,3.764352743166e-03,2.754389702761e-02,3.179703632338e-03
"                1047",2.226420947644e-01,1.641613468477e-01,4.885878756119e-02,2.254184824680e-01,1.964877226693e-01,5.174412517854e-02,2.776387703597e-03,3.232637582153e-02,2.885337617342e-03
"                1048",2.222171241053e-01,1.642823541247e-01,4.847268695548e-02,2.256158062753e-01,1.939358289782e-01,5.215877419738e-02,3.398682169995e-03,2.965347485350e-02,3.686087241906e-03
"                1049",2.216545172109e-01,1.642090192109e-01,4.658895516922e-02,2.250041040584e-01,1.950920578251e-01,4.944009482046e-02,3.349586847529e-03,3.088303861413e-02,2.851139651238e-03
"                1050",2.211505846716e-01,1.642174006936e-01,4.656265511512e-02,2.243555061644e-01,1.978418923479e-01,4.780976185393e-02,3.204921492776e-03,3.362449165428e-02,1.247106738819e-03
"                1051",2.205317835849e-01,1.639597014511e-01,4.703857915233e-02,2.249994500961e-01,1.948930301443e-01,4.991911953060e-02,4.467666511230e-03,3.093332869316e-02,2.880540378270e-03
"                1052",2.199143190979e-01,1.637028065480e-01,4.822169015657e-02,2.239958437714e-01,1.943900214050e-01,5.207551620804e-02,4.081524673537e-03,3.068721485696e-02,3.853826051469e-03
"                1053",2.190792935220e-01,1.634940589967e-01,4.887442001574e-02,2.230899198972e-01,1.954772822362e-01,5.244407900520e-02,4.010626375173e-03,3.198322323951e-02,3.569658989461e-03
"                1054",2.181386817811e-01,1.630489377720e-01,4.970515768595e-02,2.227671428378e-01,1.918678638432e-01,5.346820978357e-02,4.628461056760e-03,2.881892607122e-02,3.763052097619e-03
"                1055",2.172623256817e-01,1.630837434008e-01,5.176973163349e-02,2.212227569073e-01,1.923064639703e-01,5.544953497867e-02,3.960431225632e-03,2.922272056953e-02,3.679803345175e-03
"                1056",2.161196403004e-01,1.627906434616e-01,4.986380131261e-02,2.203573570987e-01,1.949291145863e-01,5.318637435478e-02,4.237716798278e-03,3.213847112473e-02,3.322573042177e-03
"                1057",2.149245705295e-01,1.626575377506e-01,4.824058575666e-02,2.187476039851e-01,1.944465929557e-01,5.243566883807e-02,3.823033455612e-03,3.178905520510e-02,4.195083081409e-03
"                1058",2.137846920904e-01,1.626961542448e-01,4.872160497542e-02,2.178909932486e-01,1.923813090255e-01,5.130367119966e-02,4.106301158284e-03,2.968515478073e-02,2.582066224246e-03
"                1059",2.125336464332e-01,1.627628079740e-01,4.843231472401e-02,2.174290083126e-01,1.944927035328e-01,5.186183616346e-02,4.895361879360e-03,3.172989555881e-02,3.429521439445e-03
"                1060",2.113395026014e-01,1.629651448433e-01,4.773439526247e-02,2.150061139614e-01,1.906393793725e-01,5.128541029188e-02,3.666611359943e-03,2.767423452925e-02,3.551015029406e-03
"                1061",2.103138105490e-01,1.631797425066e-01,4.722356665751e-02,2.144784868651e-01,1.901099740042e-01,5.078644941254e-02,4.164676316091e-03,2.693023149766e-02,3.562882755024e-03
"                1062",2.097320748140e-01,1.634977203004e-01,4.715280569446e-02,2.122446991419e-01,1.948753857576e-01,5.007866106948e-02,2.512624327873e-03,3.137766545717e-02,2.925855375024e-03
"                1063",2.093932288412e-01,1.637245806333e-01,4.672870328091e-02,2.121362911007e-01,1.884140171170e-01,4.936557476985e-02,2.743062259441e-03,2.468943648375e-02,2.636871488939e-03
"                1064",2.090317387725e-01,1.637614863011e-01,4.541819335859e-02,2.129281061655e-01,1.926203339646e-01,4.907635616002e-02,3.896367392955e-03,2.885884766343e-02,3.658162801429e-03
"                1065",2.087591059493e-01,1.637276483067e-01,4.333333115517e-02,2.121174376814e-01,1.940734385713e-01,4.725312075808e-02,3.358331732052e-03,3.034579026461e-02,3.919789602916e-03
"                1066",2.089873788793e-01,1.639087605287e-01,4.333576444803e-02,2.131075600055e-01,1.957443978687e-01,4.633671972677e-02,4.120181126119e-03,3.183563734001e-02,3.000955278735e-03
"                1067",2.093141763014e-01,1.642727243404e-01,4.466534715601e-02,2.128382251716e-01,1.977732970560e-01,4.851505132318e-02,3.524048870199e-03,3.350057271552e-02,3.849704167165e-03
"                1068",2.097059009718e-01,1.644815682850e-01,4.624591071468e-02,2.125033453889e-01,1.935171492191e-01,4.974334993121e-02,2.797444417103e-03,2.903558093412e-02,3.497439216527e-03
"                1069",2.099322790737e-01,1.643511043207e-01,4.829437640180e-02,2.123384167156e-01,1.888974783816e-01,5.164095717514e-02,2.406137641844e-03,2.454637406091e-02,3.346580773339e-03
"                1070",2.104652655821e-01,1.641539109612e-01,5.049987387874e-02,2.133354454118e-01,1.937804987114e-01,5.293888972274e-02,2.870179829689e-03,2.962658775017e-02,2.439015844003e-03
"                1071",2.111105838966e-01,1.638884389136e-01,5.157162154708e-02,2.150481393023e-01,1.977470203895e-01,5.422311768234e-02,3.937555405731e-03,3.385858147581e-02,2.651496135266e-03
"                1072",2.121495127314e-01,1.639087337756e-01,5.330750387896e-02,2.158760970378e-01,1.944432663426e-01,5.541834841556e-02,3.726584306386e-03,3.053453256708e-02,2.110844536598e-03
"                1073",2.130702910257e-01,1.639440919597e-01,5.428829942192e-02,2.175175799618e-01,1.956552113250e-01,5.640037357664e-02,4.447288936123e-03,3.171111936526e-02,2.112074154714e-03
"                1074",2.140558846583e-01,1.639717863580e-01,5.553930739395e-02,2.179120062815e-01,1.940303728610e-01,5.802942149365e-02,3.856121623245e-03,3.005858650296e-02,2.490114099705e-03
"                1075",2.149291304826e-01,1.638922437153e-01,5.576923808319e-02,2.185248043607e-01,1.961218677239e-01,5.932378685468e-02,3.595673878156e-03,3.222962400861e-02,3.554548771491e-03
"                1076",2.156043011519e-01,1.634697193272e-01,5.464303096754e-02,2.208553420837e-01,1.907293864179e-01,5.794764843323e-02,5.251040931749e-03,2.725966709073e-02,3.304617465686e-03
"                1077",2.161688051707e-01,1.634171170730e-01,5.479251321815e-02,2.196546986877e-01,1.909009086178e-01,5.731456743899e-02,3.485893517025e-03,2.748379154480e-02,2.522054220846e-03
"                1078",2.164816573425e-01,1.634188247687e-01,5.478022743531e-02,2.200885845032e-01,1.926297879882e-01,5.730162555064e-02,3.606927160619e-03,2.921096321946e-02,2.521398115324e-03
"                1079",2.165776325817e-01,1.633872912515e-01,5.466794070401e-02,2.190640144849e-01,1.951090403080e-01,5.762186914687e-02,2.486381903129e-03,3.172174905651e-02,2.953928442858e-03
"                1080",2.170111995178e-01,1.632519257493e-01,5.557133810662e-02,2.196883404606e-01,1.956829135361e-01,5.871979322154e-02,2.677140942703e-03,3.243098778674e-02,3.148455114912e-03
"                1081",2.171190239310e-01,1.628966077492e-01,5.588839554062e-02,2.209414772988e-01,1.940133244760e-01,5.858008243865e-02,3.822453367754e-03,3.111671672684e-02,2.691686898032e-03
"                1082",2.174776990460e-01,1.627010098413e-01,5.688151017009e-02,2.207732408570e-01,1.949647366027e-01,6.019402431521e-02,3.295541810922e-03,3.226372676145e-02,3.312514145122e-03
"                1083",2.170346115154e-01,1.625425180860e-01,5.631934596976e-02,2.194817390153e-01,1.932723389262e-01,5.813131607003e-02,2.447127499818e-03,3.072982084015e-02,1.811970100267e-03
"                1084",2.159563386864e-01,1.622584077506e-01,5.548914405757e-02,2.190604555573e-01,1.931429838095e-01,5.879343559714e-02,3.104116870900e-03,3.088457605886e-02,3.304291539569e-03
"                1085",2.144113107496e-01,1.617556880945e-01,5.277607617248e-02,2.203334942600e-01,1.894156694824e-01,5.691422676025e-02,5.922183510406e-03,2.765998138791e-02,4.138150587769e-03
"                1086",2.134358330764e-01,1.616382474680e-01,5.178388787173e-02,2.159831288252e-01,1.893160942333e-01,5.311935132825e-02,2.547295748840e-03,2.767784676530e-02,1.335463456521e-03
"                1087",2.127765328266e-01,1.615502169993e-01,5.126341752815e-02,2.163760852612e-01,1.918199727161e-01,5.368780356396e-02,3.599552434606e-03,3.026975571674e-02,2.424386035805e-03
"                1088",2.123862209801e-01,1.613487795164e-01,5.005464380894e-02,2.172204048221e-01,1.932630402716e-01,5.268416324952e-02,4.834183841945e-03,3.191426075516e-02,2.629519440578e-03
"                1089",2.118511018199e-01,1.611623514271e-01,4.814864989988e-02,2.151095970257e-01,1.932877164438e-01,5.106434247105e-02,3.258495205833e-03,3.212536501667e-02,2.915692571166e-03
"                1090",2.112285685977e-01,1.607026288263e-01,4.469315972834e-02,2.169964094813e-01,1.832620940338e-01,4.846801768242e-02,5.767840883624e-03,2.255946520747e-02,3.774857954081e-03
"                1091",2.107773744204e-01,1.605540992634e-01,4.328644401772e-02,2.144426645721e-01,1.873467272868e-01,4.553891592164e-02,3.665290151736e-03,2.679262802345e-02,2.252471903927e-03
"                1092",2.104206181629e-01,1.602778277430e-01,4.196567768757e-02,2.138685318706e-01,1.872995083290e-01,4.575589389479e-02,3.447913707687e-03,2.702168058597e-02,3.790216207220e-03
"                1093",2.100793402432e-01,1.601507022648e-01,4.167573813458e-02,2.130684391947e-01,1.904298056908e-01,4.491247972650e-02,2.989098951455e-03,3.027910342603e-02,3.236741591922e-03
"                1094",2.094772730246e-01,1.599368880326e-01,4.025927950700e-02,2.125338628426e-01,1.924043470855e-01,4.170524881132e-02,3.056589818012e-03,3.246745905289e-02,1.445969304321e-03
"                1095",2.088486014785e-01,1.597906527147e-01,3.941675217234e-02,2.117738459969e-01,1.906066826449e-01,4.307116764575e-02,2.925244518424e-03,3.081602993026e-02,3.654415473404e-03
"                1096",2.084052324598e-01,1.595045337024e-01,3.847845453594e-02,2.115927042557e-01,1.915559910755e-01,4.138465939084e-02,3.187471795879e-03,3.205145737314e-02,2.906204854897e-03
"                1097",2.078862759645e-01,1.593537153655e-01,3.802434201075e-02,2.117663657899e-01,1.862422170244e-01,4.227988604458e-02,3.880089825427e-03,2.688850165884e-02,4.255544033832e-03
"                1098",2.074227721137e-01,1.589423802279e-01,3.831786500496e-02,2.106757874106e-01,1.875678252735e-01,4.155016089386e-02,3.253015296818e-03,2.862544504563e-02,3.232295888892e-03
"                1099",2.071396188986e-01,1.586567163556e-01,3.925798996897e-02,2.106083422860e-01,1.855205194424e-01,4.396772969917e-02,3.468723387400e-03,2.686380308686e-02,4.709739730199e-03
"                1100",2.067628909647e-01,1.581155149774e-01,3.745046992980e-02,2.084331484423e-01,1.868522155026e-01,3.999820030743e-02,1.670257477635e-03,2.873670052514e-02,2.547730377626e-03
"                1101",2.067185295777e-01,1.580948898174e-01,3.830645406388e-02,2.091395492162e-01,1.877810768228e-01,4.195566509151e-02,2.421019638501e-03,2.968618700545e-02,3.649211027621e-03
"                1102",2.068454584756e-01,1.580354391227e-01,3.870374031104e-02,2.099884720838e-01,1.878405720566e-01,4.194821014117e-02,3.143013608204e-03,2.980513293392e-02,3.244469830138e-03
"                1103",2.071522516939e-01,1.580109972788e-01,3.901251022464e-02,2.121386431431e-01,1.836333827935e-01,4.217379817264e-02,4.986391449167e-03,2.562238551467e-02,3.161287947999e-03
"                1104",2.077079102686e-01,1.580179333439e-01,3.924057094884e-02,2.119469201807e-01,1.863367967249e-01,4.250140012625e-02,4.239009912091e-03,2.831886338097e-02,3.260829177412e-03
"                1105",2.083971895892e-01,1.581730584415e-01,4.062744506830e-02,2.120584724177e-01,1.855126988122e-01,4.313352158222e-02,3.661282828450e-03,2.733964037068e-02,2.506076513920e-03
"                1106",2.090342995494e-01,1.581999663506e-01,4.100387425678e-02,2.115117717037e-01,1.796696883679e-01,4.221432553574e-02,2.477472154275e-03,2.146972201733e-02,1.210451278968e-03
"                1107",2.097631795234e-01,1.583629273493e-01,4.174837426586e-02,2.131169982190e-01,1.875999321584e-01,4.351311453363e-02,3.353818695577e-03,2.923700480918e-02,1.764740267772e-03
"                1108",2.104297807100e-01,1.583888188748e-01,4.223995890889e-02,2.129336171573e-01,1.862543292418e-01,4.484393098729e-02,2.503836447334e-03,2.786551036699e-02,2.603972078393e-03
"                1109",2.111531502274e-01,1.582383342545e-01,4.156566604128e-02,2.132362628270e-01,1.906744440357e-01,4.416844654915e-02,2.083112599643e-03,3.243610978116e-02,2.602780507864e-03
"                1110",2.122508718152e-01,1.582476732540e-01,4.244885124567e-02,2.152380132896e-01,1.894069184444e-01,4.603424687799e-02,2.987141474419e-03,3.115924519035e-02,3.585395632320e-03
"                1111",2.134647954558e-01,1.583419876527e-01,4.425664679930e-02,2.164632205693e-01,1.901480416940e-01,4.700202063657e-02,2.998425113467e-03,3.180605404129e-02,2.745373837270e-03
"                1112",2.143953765772e-01,1.581891414142e-01,4.629376916096e-02,2.180387162950e-01,1.906130193783e-01,4.952195838284e-02,3.643339717725e-03,3.242387796414e-02,3.228189221884e-03
"                1113",2.155116977515e-01,1.579248362433e-01,4.816027585096e-02,2.189309493204e-01,1.881260951616e-01,5.115052629928e-02,3.419251568961e-03,3.020125891823e-02,2.990250448320e-03
"                1114",2.163811542595e-01,1.577213350754e-01,4.878278906498e-02,2.189499992777e-01,1.879276194731e-01,5.143992339427e-02,2.568845018206e-03,3.020628439767e-02,2.657134329283e-03
"                1115",2.175149410413e-01,1.574732815400e-01,4.922080803069e-02,2.227936272672e-01,1.845661158090e-01,5.361580782230e-02,5.278686225943e-03,2.709283426897e-02,4.394999791604e-03
"                1116",2.187212628821e-01,1.576919812298e-01,5.091008911560e-02,2.226133555073e-01,1.874851319389e-01,5.315432981743e-02,3.892092625207e-03,2.979315070914e-02,2.244240701835e-03
"                1117",2.203739533876e-01,1.579560817498e-01,5.279308377978e-02,2.239149172221e-01,1.893226419147e-01,5.549755041627e-02,3.540963834451e-03,3.136656016491e-02,2.704466636495e-03
"                1118",2.214075283581e-01,1.581539379549e-01,5.295915373397e-02,2.250766984455e-01,1.881581456437e-01,5.611427909881e-02,3.669170087481e-03,3.000420768876e-02,3.155125364841e-03
"                1119",2.224904803084e-01,1.584812604644e-01,5.388468225733e-02,2.258285943884e-01,1.876411481871e-01,5.716738936729e-02,3.338114080015e-03,2.915988772279e-02,3.282707109965e-03
"                1120",2.227288747066e-01,1.582653153074e-01,5.036518132561e-02,2.264558324401e-01,1.851445989300e-01,5.385016301338e-02,3.726957733485e-03,2.687928362259e-02,3.484981687769e-03
"                1121",2.233007243383e-01,1.586571669525e-01,5.009592243538e-02,2.269707863939e-01,1.862717982422e-01,5.318243685156e-02,3.670062055632e-03,2.761463128971e-02,3.086514416172e-03
"                1122",2.232981732856e-01,1.592334952858e-01,4.991105424177e-02,2.264968651940e-01,1.877588021125e-01,5.614221475470e-02,3.198691908372e-03,2.852530682670e-02,6.231160512922e-03
"                1123",2.232323833698e-01,1.598387808020e-01,5.032875754777e-02,2.265705036601e-01,1.885836541874e-01,5.267919570820e-02,3.338120290271e-03,2.874487338543e-02,2.350438160432e-03
"                1124",2.224581489844e-01,1.601757638575e-01,4.856802155313e-02,2.255135706447e-01,1.875765213092e-01,5.089413747850e-02,3.055421660291e-03,2.740075745163e-02,2.326115925367e-03
"                1125",2.216165602979e-01,1.602876827344e-01,4.606403554261e-02,2.264406381910e-01,1.874127966625e-01,4.976757859115e-02,4.824077893032e-03,2.712511392808e-02,3.703543048539e-03
"                1126",2.208710198436e-01,1.606477893183e-01,4.535922990410e-02,2.257073717080e-01,1.888320446886e-01,4.923020071805e-02,4.836351864386e-03,2.818425537028e-02,3.870970813955e-03
"                1127",2.206845866526e-01,1.609200803051e-01,4.754362452205e-02,2.255580033427e-01,1.869511215569e-01,5.051702337419e-02,4.873416690035e-03,2.603104125176e-02,2.973398852145e-03
"                1128",2.199941919659e-01,1.609287514196e-01,4.783064310826e-02,2.237459189372e-01,1.895808096444e-01,5.087700830646e-02,3.751726971285e-03,2.865205822487e-02,3.046365198209e-03
"                1129",2.188461426373e-01,1.611087253229e-01,4.747495269618e-02,2.220314757681e-01,1.874677759764e-01,5.107368392134e-02,3.185333130849e-03,2.635905065351e-02,3.598731225157e-03
"                1130",2.174559460921e-01,1.613089742647e-01,4.643930652042e-02,2.204908099068e-01,1.970819454916e-01,4.846660702214e-02,3.034863814664e-03,3.577297122683e-02,2.027300501718e-03
"                1131",2.162318206638e-01,1.612238697294e-01,4.408781595366e-02,2.191016433019e-01,1.925625965268e-01,4.785732288511e-02,2.869822638092e-03,3.133872679744e-02,3.769506931446e-03
"                1132",2.150176484825e-01,1.610933409526e-01,4.097574737002e-02,2.212071234852e-01,1.852881841546e-01,4.385591253417e-02,6.189475002696e-03,2.419484320201e-02,2.880165164150e-03
"                1133",2.140182362977e-01,1.615581386273e-01,4.102529772255e-02,2.177796784893e-01,1.883903084578e-01,4.359556025955e-02,3.761442191601e-03,2.683216983052e-02,2.570262536999e-03
"                1134",2.127412270278e-01,1.617577762151e-01,4.006461901904e-02,2.169475910657e-01,1.901928039197e-01,4.334703390272e-02,4.206364037880e-03,2.843502770467e-02,3.282414883680e-03
"                1135",2.115682196268e-01,1.620623600941e-01,4.003836732297e-02,2.150564753410e-01,1.927710029697e-01,4.299838669950e-02,3.488255714238e-03,3.070864287561e-02,2.960019376529e-03
"                1136",2.105091351457e-01,1.622645680369e-01,3.957192852877e-02,2.140303546042e-01,1.952307813219e-01,4.355005629011e-02,3.521219458472e-03,3.296621328506e-02,3.978127761343e-03
"                1137",2.094583051475e-01,1.625297765339e-01,3.895596633158e-02,2.124974915083e-01,1.881009710033e-01,4.009376729369e-02,3.039186360802e-03,2.557119446946e-02,1.137800962111e-03
"                1138",2.085603930121e-01,1.627142160433e-01,3.771152085068e-02,2.110313530318e-01,1.939165513559e-01,4.055784551068e-02,2.470960019686e-03,3.120233531262e-02,2.846324660001e-03
"                1139",2.076592771037e-01,1.628613774843e-01,3.694027657430e-02,2.111986854687e-01,1.956266238955e-01,3.850788862827e-02,3.539408365038e-03,3.276524641120e-02,1.567612053967e-03
"                1140",2.069515380292e-01,1.627722875091e-01,3.579517328095e-02,2.099703521625e-01,1.951738974562e-01,3.944828357271e-02,3.018814133302e-03,3.240160994706e-02,3.653110291760e-03
"                1141",2.064970363339e-01,1.626450067674e-01,3.595009347153e-02,2.091837091343e-01,1.922246115478e-01,3.862158879529e-02,2.686672800422e-03,2.957960478037e-02,2.671495323762e-03
"                1142",2.062377596763e-01,1.623088783017e-01,3.735124530144e-02,2.100679366024e-01,1.902764977021e-01,4.172795105505e-02,3.830176926124e-03,2.796761940038e-02,4.376705753607e-03
"                1143",2.064333360845e-01,1.622393369009e-01,3.961902722793e-02,2.094886017985e-01,1.921806724893e-01,4.283797437419e-02,3.055265714015e-03,2.994133558842e-02,3.218947146260e-03
"                1144",2.068470439083e-01,1.621432632527e-01,3.978285052828e-02,2.084295024661e-01,1.895190839028e-01,4.280455485591e-02,1.582458557893e-03,2.737582065016e-02,3.021704327634e-03
"                1145",2.072806101064e-01,1.621664677107e-01,4.036245855390e-02,2.093896651196e-01,1.912129353711e-01,4.363342990398e-02,2.109055013239e-03,2.904646766040e-02,3.270971350085e-03
"                1146",2.078920079667e-01,1.622303315197e-01,4.081061733083e-02,2.099778624380e-01,1.906344533159e-01,4.411249124063e-02,2.085854471353e-03,2.840412179627e-02,3.301873909795e-03
"                1147",2.085435149979e-01,1.624661419053e-01,4.187097517859e-02,2.129443868113e-01,1.924309443761e-01,4.456882882626e-02,4.400871813437e-03,2.996480247078e-02,2.697853647671e-03
"                1148",2.091654517168e-01,1.623682916085e-01,4.185451221165e-02,2.119092513611e-01,1.949919352172e-01,4.418949603312e-02,2.743799644349e-03,3.262364360877e-02,2.334983821467e-03
"                1149",2.096399417381e-01,1.622723971343e-01,4.177975467669e-02,2.130026589469e-01,1.869182964970e-01,4.395726598377e-02,3.362717208777e-03,2.464589936271e-02,2.177511307082e-03
"                1150",2.103338639748e-01,1.621534848978e-01,4.152139900522e-02,2.127220914436e-01,1.872968573314e-01,4.423336917243e-02,2.388227468783e-03,2.514337243351e-02,2.711970167216e-03
"                1151",2.111441970813e-01,1.622227492194e-01,4.195909209261e-02,2.154213926276e-01,1.936985939922e-01,4.556944625881e-02,4.277195546329e-03,3.147584477287e-02,3.610354166201e-03
"                1152",2.120084366189e-01,1.619665797574e-01,4.056485801472e-02,2.168222975098e-01,1.880005576105e-01,4.368876446736e-02,4.813860890960e-03,2.603397785307e-02,3.123906452642e-03
"                1153",2.131606710867e-01,1.620633082406e-01,4.179807353384e-02,2.175832417210e-01,1.943127081189e-01,4.516420817484e-02,4.422570634316e-03,3.224939987831e-02,3.366134640996e-03
"                1154",2.143867887554e-01,1.618978643737e-01,4.269587921955e-02,2.180378259728e-01,1.946088333561e-01,4.543574118573e-02,3.651037217316e-03,3.271096898233e-02,2.739861966182e-03
"                1155",2.157959398155e-01,1.617028325911e-01,4.473368490953e-02,2.193235190784e-01,1.885425121085e-01,4.811474252003e-02,3.527579262853e-03,2.683967951740e-02,3.381057610496e-03
"                1156",2.173577075559e-01,1.610793920256e-01,4.767747556752e-02,2.204448208880e-01,1.927435471699e-01,4.987637977470e-02,3.087113332092e-03,3.166415514425e-02,2.198904207186e-03
