Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 850",-3.348723784072e-04,-5.166203142933e-04,6.918276499496e-04,-6.623656982237e-04,-4.840165233558e-04,7.060426532783e-04,-3.274933198165e-04,3.260379093751e-05,1.421500332874e-05
"                 851",-3.491658869080e-04,-5.151045514167e-04,6.967463731832e-04,-6.697481655397e-04,-5.172658232707e-04,6.915581236945e-04,-3.205822786317e-04,-2.161271854043e-06,-5.188249488615e-06
"                 852",-3.802565577451e-04,-5.113721071055e-04,7.001212676943e-04,-5.823388992754e-04,-5.063268397731e-04,6.900843853971e-04,-2.020823415304e-04,5.045267332398e-06,-1.003688229725e-05
"                 853",-3.958650274039e-04,-5.093037115417e-04,7.041803236248e-04,-6.517857763376e-04,-5.143669806207e-04,7.063611177845e-04,-2.559207489337e-04,-5.063269078976e-06,2.180794159734e-06
"                 854",-4.047678597551e-04,-5.068769044474e-04,7.069162519347e-04,-6.818987865274e-04,-5.286877400240e-04,7.282219716087e-04,-2.771309267723e-04,-2.181083557654e-05,2.130571967393e-05
"                 855",-4.093268181546e-04,-5.033622613848e-04,7.108415188599e-04,-6.152087526794e-04,-5.158934044040e-04,7.164257873436e-04,-2.058819345248e-04,-1.253114301919e-05,5.584268483750e-06
"                 856",-4.093630406495e-04,-5.002072660566e-04,7.160537193648e-04,-6.237843390092e-04,-5.023641865797e-04,6.908969339493e-04,-2.144212983596e-04,-2.156920523142e-06,-2.515678541557e-05
"                 857",-4.069719010770e-04,-4.970494412227e-04,7.217689222568e-04,-6.775956148090e-04,-4.953559852277e-04,7.041538529988e-04,-2.706237137320e-04,1.693455994929e-06,-1.761506925792e-05
"                 858",-4.077220863639e-04,-4.931108053575e-04,7.248731630206e-04,-5.879447931329e-04,-4.922753258545e-04,6.828122043847e-04,-1.802227067690e-04,8.354795030097e-07,-4.206095863588e-05
"                 859",-3.985864571821e-04,-4.897941445374e-04,7.253339660162e-04,-7.110034434862e-04,-4.930891258550e-04,7.222708444853e-04,-3.124169863041e-04,-3.294981317553e-06,-3.063121530857e-06
"                 860",-3.833234424206e-04,-4.863294723344e-04,7.240695185081e-04,-5.999042780842e-04,-4.957815739911e-04,7.279920999165e-04,-2.165808356636e-04,-9.452101656756e-06,3.922581408348e-06
"                 861",-3.557874326612e-04,-4.812418618851e-04,7.231633644469e-04,-5.970856339800e-04,-5.061842990620e-04,7.416955102155e-04,-2.412982013188e-04,-2.494243717683e-05,1.853214576864e-05
"                 862",-3.262902813447e-04,-4.761566850002e-04,7.231197000568e-04,-6.858689555204e-04,-4.929892067819e-04,6.994345238037e-04,-3.595786741757e-04,-1.683252178163e-05,-2.368517625311e-05
"                 863",-3.006055959592e-04,-4.730806309479e-04,7.231354846808e-04,-6.649609820019e-04,-4.758636350422e-04,7.033269516754e-04,-3.643553860427e-04,-2.783004094318e-06,-1.980853300537e-05
"                 864",-2.797526247469e-04,-4.703293758432e-04,7.217473436953e-04,-5.597786165754e-04,-4.900649726525e-04,6.513493484929e-04,-2.800259918285e-04,-1.973559680922e-05,-7.039799520245e-05
"                 865",-2.623187938261e-04,-4.690796412864e-04,7.199804290317e-04,-5.492677598089e-04,-4.820062953333e-04,6.763205955473e-04,-2.869489659828e-04,-1.292665404690e-05,-4.365983348443e-05
"                 866",-2.523478507412e-04,-4.679184916795e-04,7.162355725877e-04,-4.789311102799e-04,-4.799237028560e-04,7.088325032096e-04,-2.265832595387e-04,-1.200521117650e-05,-7.403069378120e-06
"                 867",-2.485926528328e-04,-4.676049983931e-04,7.146301088009e-04,-5.628406329404e-04,-4.760860904830e-04,7.036123487182e-04,-3.142479801076e-04,-8.481092089863e-06,-1.101776008274e-05
"                 868",-2.439746721229e-04,-4.679602616360e-04,7.150452027426e-04,-5.098589512463e-04,-4.753308829740e-04,7.048773725464e-04,-2.658842791234e-04,-7.370621338009e-06,-1.016783019624e-05
"                 869",-2.431769485050e-04,-4.680092220541e-04,7.158617634434e-04,-4.446336837078e-04,-4.843102568721e-04,7.247646177434e-04,-2.014567352028e-04,-1.630103481798e-05,8.902854300002e-06
"                 870",-2.480888705418e-04,-4.673905249737e-04,7.148033184064e-04,-4.915833977591e-04,-4.815450895044e-04,7.080280103375e-04,-2.434945272174e-04,-1.415456453074e-05,-6.775308068932e-06
"                 871",-2.462304695358e-04,-4.670960085719e-04,7.113340601885e-04,-6.224527150227e-04,-4.880821098227e-04,7.194053812641e-04,-3.762222454869e-04,-2.098610125078e-05,8.071321075546e-06
"                 872",-2.488597333869e-04,-4.668548796779e-04,7.085561258984e-04,-4.958569912417e-04,-4.727381268410e-04,7.281627520663e-04,-2.469972578548e-04,-5.883247163109e-06,1.960662616790e-05
"                 873",-2.471998474606e-04,-4.650467586036e-04,7.092935142379e-04,-6.488117875661e-04,-4.765027788624e-04,6.622374589183e-04,-4.016119401055e-04,-1.145602025877e-05,-4.705605531955e-05
"                 874",-2.484235236302e-04,-4.641512134059e-04,7.095552939315e-04,-5.268970390039e-04,-4.658965860250e-04,6.908363832115e-04,-2.784735153737e-04,-1.745372619109e-06,-1.871891071995e-05
"                 875",-2.525074731345e-04,-4.634139749066e-04,7.079627296591e-04,-5.855510134153e-04,-4.693577245500e-04,6.935084570828e-04,-3.330435402808e-04,-5.943749643450e-06,-1.445427257630e-05
"                 876",-2.661358653098e-04,-4.634810879499e-04,7.048711416287e-04,-5.370980358145e-04,-4.709341155675e-04,6.866321999980e-04,-2.709621705047e-04,-7.453027617596e-06,-1.823894163071e-05
"                 877",-2.809356110820e-04,-4.659555282192e-04,7.053477565419e-04,-6.016036522245e-04,-4.787907881123e-04,7.048552757519e-04,-3.206680411425e-04,-1.283525989314e-05,-4.924807899852e-07
"                 878",-3.001923262275e-04,-4.675022456386e-04,7.070483396251e-04,-5.633029800040e-04,-4.584997002086e-04,6.854106117365e-04,-2.631106537765e-04,9.002545429980e-06,-2.163772788862e-05
"                 879",-3.209119633086e-04,-4.676412053246e-04,7.098821793561e-04,-5.562856279106e-04,-4.822215653193e-04,7.115088494517e-04,-2.353736646020e-04,-1.458035999465e-05,1.626670095614e-06
"                 880",-3.413076167918e-04,-4.690991217389e-04,7.116422245679e-04,-6.066071012571e-04,-4.814892531172e-04,7.035205645709e-04,-2.652994844653e-04,-1.239013137829e-05,-8.121659997038e-06
"                 881",-3.576417681084e-04,-4.707174921603e-04,7.128420056106e-04,-6.803048910220e-04,-4.792828144160e-04,7.292802044514e-04,-3.226631229135e-04,-8.565322255718e-06,1.643819884084e-05
"                 882",-3.776277462958e-04,-4.721344438499e-04,7.105234044433e-04,-6.032099631590e-04,-4.790900467228e-04,6.770721693862e-04,-2.255822168633e-04,-6.955602872904e-06,-3.345123505704e-05
"                 883",-3.702192908700e-04,-4.761035153438e-04,7.072935098583e-04,-6.893989704283e-04,-4.824004703954e-04,7.202999521549e-04,-3.191796795583e-04,-6.296955051585e-06,1.300644229663e-05
"                 884",-3.638435647140e-04,-4.792213504095e-04,7.044386002917e-04,-6.246651363336e-04,-4.936763836165e-04,7.077377083492e-04,-2.608215716196e-04,-1.445503320708e-05,3.299108057519e-06
"                 885",-3.612009862657e-04,-4.824360354738e-04,7.038661900664e-04,-6.347443437694e-04,-5.030125552250e-04,7.045050497090e-04,-2.735433575037e-04,-2.057651975125e-05,6.388596426292e-07
"                 886",-3.624288737674e-04,-4.850459357009e-04,7.039833933421e-04,-6.034541577744e-04,-4.862407712346e-04,6.769095194823e-04,-2.410252840071e-04,-1.194835533697e-06,-2.707387385983e-05
"                 887",-3.655342793457e-04,-4.876191640904e-04,7.048485160752e-04,-5.567469691009e-04,-4.966587513531e-04,7.350031645161e-04,-1.912126897552e-04,-9.039587262620e-06,3.015464844091e-05
"                 888",-3.731860826498e-04,-4.901387689256e-04,7.059005313688e-04,-5.900138549825e-04,-5.064297832564e-04,6.794704967300e-04,-2.168277723328e-04,-1.629101433077e-05,-2.643003463881e-05
"                 889",-3.711461695406e-04,-4.935636772696e-04,7.055863650543e-04,-7.044552565202e-04,-4.992277191919e-04,6.800434445153e-04,-3.333090869796e-04,-5.664041922237e-06,-2.554292053909e-05
"                 890",-3.645458169403e-04,-4.956750719219e-04,7.024400388451e-04,-5.776386220168e-04,-5.329970966835e-04,6.841187319410e-04,-2.130928050765e-04,-3.732202476165e-05,-1.832130690409e-05
"                 891",-3.540423489232e-04,-4.980335073392e-04,6.970615200978e-04,-7.068335362830e-04,-5.071639481455e-04,6.735625754590e-04,-3.527911873599e-04,-9.130440806243e-06,-2.349894463884e-05
"                 892",-3.461596654827e-04,-5.007534479185e-04,6.932873647986e-04,-5.800456267453e-04,-5.091780478151e-04,6.968486519654e-04,-2.338859612626e-04,-8.424599896563e-06,3.561287166805e-06
"                 893",-3.363328611425e-04,-5.031422337460e-04,6.911320137834e-04,-6.655032971756e-04,-5.144416309497e-04,6.516733407830e-04,-3.291704360331e-04,-1.129939720369e-05,-3.945867300043e-05
"                 894",-3.321894584810e-04,-5.039401599066e-04,6.898444545830e-04,-5.503799838612e-04,-5.079745490266e-04,6.667226579682e-04,-2.181905253802e-04,-4.034389119995e-06,-2.312179661483e-05
"                 895",-3.220157537606e-04,-5.049189826119e-04,6.893557103951e-04,-6.329665362608e-04,-5.181738935063e-04,6.755325443133e-04,-3.109507825002e-04,-1.325491089441e-05,-1.382316608176e-05
"                 896",-3.142126562983e-04,-5.049285220240e-04,6.878461423143e-04,-5.732348786015e-04,-5.040082926630e-04,6.586403805808e-04,-2.590222223032e-04,9.202293609628e-07,-2.920576173345e-05
"                 897",-3.071218340791e-04,-5.044549186705e-04,6.863299129016e-04,-5.573689807218e-04,-4.958034606224e-04,7.342346557931e-04,-2.502471466426e-04,8.651458048035e-06,4.790474289151e-05
"                 898",-3.096076377554e-04,-5.027806848853e-04,6.840098500805e-04,-5.369725723415e-04,-5.095569944647e-04,6.820900949234e-04,-2.273649345861e-04,-6.776309579348e-06,-1.919755157041e-06
"                 899",-3.138749639572e-04,-5.000004861086e-04,6.790534758841e-04,-5.633547277054e-04,-5.171438978892e-04,7.202743134391e-04,-2.494797637481e-04,-1.714341178059e-05,4.122083755501e-05
"                 900",-3.121155473846e-04,-4.970513937268e-04,6.733005715198e-04,-6.264516600870e-04,-4.995536667219e-04,6.409195982401e-04,-3.143361127024e-04,-2.502272995169e-06,-3.238097327971e-05
"                 901",-3.082285706188e-04,-4.934702972415e-04,6.703009639762e-04,-5.645325774154e-04,-5.039041620005e-04,6.463775437556e-04,-2.563040067966e-04,-1.043386475903e-05,-2.392342022056e-05
"                 902",-3.098778446228e-04,-4.888301158393e-04,6.704853615469e-04,-5.362404870740e-04,-4.818012699216e-04,6.308266990184e-04,-2.263626424512e-04,7.028845917716e-06,-3.965866252850e-05
"                 903",-3.036701539290e-04,-4.858383467217e-04,6.723565197277e-04,-6.140160665722e-04,-4.840812613255e-04,6.348856455415e-04,-3.103459126431e-04,1.757085396130e-06,-3.747087418614e-05
"                 904",-2.968237220388e-04,-4.823879549183e-04,6.730237521262e-04,-5.686682434943e-04,-4.775187961608e-04,6.242522911407e-04,-2.718445214555e-04,4.869158757488e-06,-4.877146098548e-05
"                 905",-2.833502348460e-04,-4.784876641781e-04,6.704553847708e-04,-4.773818604904e-04,-4.833759790563e-04,6.958515149574e-04,-1.940316256443e-04,-4.888314878182e-06,2.539613018657e-05
"                 906",-2.671045300338e-04,-4.750429739457e-04,6.654872212966e-04,-4.935890788193e-04,-4.782599965697e-04,6.706271519688e-04,-2.264845487855e-04,-3.217022623980e-06,5.139930672193e-06
"                 907",-2.497497340824e-04,-4.721919609822e-04,6.622216896841e-04,-4.757591058178e-04,-4.968437630204e-04,6.766154140200e-04,-2.260093717354e-04,-2.465180203814e-05,1.439372433592e-05
"                 908",-2.365868518266e-04,-4.695980029781e-04,6.582682873384e-04,-4.853266716639e-04,-4.865014457104e-04,6.509676812201e-04,-2.487398198372e-04,-1.690344273227e-05,-7.300606118325e-06
"                 909",-2.175544380749e-04,-4.690620393306e-04,6.567845767504e-04,-6.538366953319e-04,-5.036696414525e-04,5.517597334155e-04,-4.362822572570e-04,-3.460760212192e-05,-1.050248433348e-04
"                 910",-2.043430598069e-04,-4.695810511544e-04,6.585185456684e-04,-4.466078415266e-04,-4.795571074391e-04,6.232928107340e-04,-2.422647817197e-04,-9.976056284696e-06,-3.522573493439e-05
"                 911",-1.988985643323e-04,-4.699086428521e-04,6.617190436786e-04,-3.878378197110e-04,-4.904271255809e-04,6.736321441272e-04,-1.889392553786e-04,-2.051848272879e-05,1.191310044859e-05
"                 912",-2.001816769753e-04,-4.689129594566e-04,6.646366604049e-04,-4.769810624094e-04,-4.905980383352e-04,6.555866738984e-04,-2.767993854341e-04,-2.168507887853e-05,-9.049986506514e-06
"                 913",-1.989894855784e-04,-4.686808777125e-04,6.661499650381e-04,-3.840976855245e-04,-4.908678616362e-04,6.762664937877e-04,-1.851081999461e-04,-2.218698392365e-05,1.011652874960e-05
"                 914",-1.984643513742e-04,-4.682578080338e-04,6.680864393319e-04,-4.101888814308e-04,-4.716990831321e-04,6.563916507376e-04,-2.117245300566e-04,-3.441275098337e-06,-1.169478859424e-05
"                 915",-1.942743182522e-04,-4.671012770492e-04,6.695267274858e-04,-5.155339389678e-04,-4.814340030802e-04,6.135056086891e-04,-3.212596207157e-04,-1.433272603095e-05,-5.602111879670e-05
"                 916",-1.938316193367e-04,-4.656679969750e-04,6.703377216799e-04,-5.265494651431e-04,-4.891740072361e-04,6.426027056778e-04,-3.327178458065e-04,-2.350601026109e-05,-2.773501600211e-05
"                 917",-1.934307964518e-04,-4.663311940087e-04,6.727290207740e-04,-4.438296837743e-04,-4.770186522083e-04,6.812745258322e-04,-2.503988873225e-04,-1.068745819959e-05,8.545505058171e-06
"                 918",-1.999874016332e-04,-4.670789690156e-04,6.743165173815e-04,-5.212384666698e-04,-4.605999541488e-04,6.446777977405e-04,-3.212510650366e-04,6.479014866745e-06,-2.963871964098e-05
"                 919",-2.091388429380e-04,-4.676133140937e-04,6.752255412507e-04,-5.231033317989e-04,-5.054785037871e-04,7.035930289339e-04,-3.139644888608e-04,-3.786518969338e-05,2.836748768322e-05
"                 920",-2.251063317126e-04,-4.675594368464e-04,6.737086666086e-04,-4.695499108058e-04,-4.704413844211e-04,6.610126203940e-04,-2.444435790932e-04,-2.881947574687e-06,-1.269604621463e-05
"                 921",-2.410284172074e-04,-4.675340861579e-04,6.706418966154e-04,-5.235326339785e-04,-4.878167149064e-04,6.898699195538e-04,-2.825042167711e-04,-2.028262874858e-05,1.922802293837e-05
"                 922",-2.579130427440e-04,-4.665486097087e-04,6.684875116510e-04,-5.833538549723e-04,-4.790934335838e-04,6.451938577567e-04,-3.254408122283e-04,-1.254482387504e-05,-2.329365389423e-05
"                 923",-2.674921032582e-04,-4.663472751555e-04,6.663579860583e-04,-5.831815102069e-04,-4.729695583112e-04,6.877565027785e-04,-3.156894069487e-04,-6.622283155773e-06,2.139851672016e-05
"                 924",-2.788776008115e-04,-4.655744993733e-04,6.632542435988e-04,-6.154660216005e-04,-4.782878702161e-04,6.102297404533e-04,-3.365884207891e-04,-1.271337084281e-05,-5.302450314549e-05
"                 925",-2.896922745656e-04,-4.645556727030e-04,6.608983101476e-04,-5.846640148653e-04,-4.911636812696e-04,6.435545041776e-04,-2.949717402997e-04,-2.660800856660e-05,-1.734380596995e-05
"                 926",-3.058434041074e-04,-4.636191105628e-04,6.625974145972e-04,-5.554463530702e-04,-4.662285531625e-04,6.493551548806e-04,-2.496029489628e-04,-2.609442599656e-06,-1.324225971660e-05
"                 927",-3.176368673279e-04,-4.641094960236e-04,6.658077840508e-04,-6.748971319259e-04,-4.816221222629e-04,6.587152632666e-04,-3.572602645980e-04,-1.751262623936e-05,-7.092520784193e-06
"                 928",-3.223930118906e-04,-4.651615198309e-04,6.654248999575e-04,-5.194342600286e-04,-4.754773852945e-04,6.489935890143e-04,-1.970412481380e-04,-1.031586546358e-05,-1.643131094314e-05
"                 929",-3.220655861498e-04,-4.650539997812e-04,6.628743653512e-04,-5.827918493081e-04,-4.777162224209e-04,6.800187776099e-04,-2.607262631583e-04,-1.266222263968e-05,1.714441225864e-05
"                 930",-3.066257004713e-04,-4.661774456451e-04,6.603075319580e-04,-5.709367707830e-04,-4.924672177171e-04,5.779738276468e-04,-2.643110703117e-04,-2.628977207195e-05,-8.233370431125e-05
"                 931",-3.001557301037e-04,-4.666532463045e-04,6.608710544964e-04,-5.466368825005e-04,-4.980476022758e-04,6.493483707029e-04,-2.464811523968e-04,-3.139435597124e-05,-1.152268379349e-05
"                 932",-2.955696328410e-04,-4.671619424937e-04,6.634982826378e-04,-5.377711331085e-04,-4.774533461699e-04,6.174453899312e-04,-2.422015002675e-04,-1.029140367613e-05,-4.605289270660e-05
"                 933",-2.930344837750e-04,-4.681009358553e-04,6.677751488883e-04,-6.913673100995e-04,-5.193315817050e-04,7.442313014732e-04,-3.983328263245e-04,-5.123064584973e-05,7.645615258490e-05
"                 934",-2.887504241489e-04,-4.697787488539e-04,6.711956766271e-04,-4.950551315693e-04,-4.915064970209e-04,7.071281390404e-04,-2.063047074203e-04,-2.172774816703e-05,3.593246241325e-05
"                 935",-2.799922179573e-04,-4.725758142204e-04,6.741216681474e-04,-5.842559496185e-04,-4.847709857136e-04,7.214039303324e-04,-3.042637316611e-04,-1.219517149323e-05,4.728226218502e-05
"                 936",-2.679891070331e-04,-4.741981507244e-04,6.733149020227e-04,-6.087284451452e-04,-4.927753454018e-04,7.047777869572e-04,-3.407393381121e-04,-1.857719467739e-05,3.146288493448e-05
"                 937",-2.613149833662e-04,-4.765808172540e-04,6.727103835433e-04,-4.674459591221e-04,-5.067078552229e-04,7.444921290957e-04,-2.061309757559e-04,-3.012703796884e-05,7.178174555245e-05
"                 938",-2.532159469623e-04,-4.794442891203e-04,6.741491505958e-04,-4.567856476581e-04,-5.051731698976e-04,7.492925321155e-04,-2.035697006958e-04,-2.572888077730e-05,7.514338151968e-05
"                 939",-2.491981048393e-04,-4.810024867794e-04,6.766238509219e-04,-6.588819227891e-04,-5.266830041051e-04,7.119919745291e-04,-4.096838179498e-04,-4.568051732577e-05,3.536812360720e-05
"                 940",-2.527469065206e-04,-4.814672145529e-04,6.792137829361e-04,-4.977111292923e-04,-4.828653159748e-04,6.516000006498e-04,-2.449642227718e-04,-1.398101421922e-06,-2.761378228629e-05
"                 941",-2.542200133875e-04,-4.812631512014e-04,6.824321073882e-04,-5.245583618468e-04,-5.189180886783e-04,7.431253131703e-04,-2.703383484593e-04,-3.765493747683e-05,6.069320578212e-05
"                 942",-2.560666817766e-04,-4.802869445022e-04,6.857464114828e-04,-6.110225091692e-04,-4.916866394150e-04,7.132683893900e-04,-3.549558273925e-04,-1.139969491279e-05,2.752197790725e-05
"                 943",-2.593029348315e-04,-4.802010446982e-04,6.918609795648e-04,-4.427601108859e-04,-4.900346412080e-04,7.084123992205e-04,-1.834571760545e-04,-9.833596509816e-06,1.655141965567e-05
"                 944",-2.588409396154e-04,-4.797051811272e-04,6.959042155547e-04,-5.608849365792e-04,-4.641278368564e-04,7.536165967089e-04,-3.020439969637e-04,1.557734427084e-05,5.771238115415e-05
"                 945",-2.760696312846e-04,-4.783348462799e-04,7.001193646981e-04,-5.419315331389e-04,-5.123923995398e-04,8.104501899929e-04,-2.658619018543e-04,-3.405755325991e-05,1.103308252948e-04
"                 946",-3.035464911495e-04,-4.773188521779e-04,7.058805165131e-04,-4.939369721376e-04,-4.948466532304e-04,7.611791774726e-04,-1.903904809881e-04,-1.752780105248e-05,5.529866095945e-05
"                 947",-3.071259013788e-04,-4.746346986075e-04,7.094691683645e-04,-5.452421857731e-04,-5.133225013411e-04,8.245494003358e-04,-2.381162843943e-04,-3.868780273362e-05,1.150802319713e-04
"                 948",-3.129844270551e-04,-4.729721030867e-04,7.125671194939e-04,-6.302582477977e-04,-5.030571723313e-04,7.824025398061e-04,-3.172738207426e-04,-3.008506924465e-05,6.983542031220e-05
"                 949",-3.221712516059e-04,-4.723987179449e-04,7.172063316484e-04,-6.162344250735e-04,-5.253210895730e-04,7.889410567443e-04,-2.940631734676e-04,-5.292237162808e-05,7.173472509592e-05
"                 950",-3.284240309799e-04,-4.716465857924e-04,7.219027354741e-04,-6.102253764304e-04,-5.005086886506e-04,7.335914033366e-04,-2.818013454505e-04,-2.886210285818e-05,1.168866786250e-05
"                 951",-3.267260361610e-04,-4.693065864422e-04,7.237107121336e-04,-7.168241871315e-04,-5.025347105695e-04,7.954693906856e-04,-3.900981509704e-04,-3.322812412728e-05,7.175867855193e-05
"                 952",-3.247914559696e-04,-4.675344085335e-04,7.270744531304e-04,-5.868776413246e-04,-4.806682789661e-04,7.856888992981e-04,-2.620861853550e-04,-1.313387043252e-05,5.861444616769e-05
"                 953",-3.157319120090e-04,-4.664540962406e-04,7.316067498799e-04,-5.562448374857e-04,-4.939419522980e-04,7.769206135394e-04,-2.405129254766e-04,-2.748785605745e-05,4.531386365946e-05
"                 954",-3.056944807385e-04,-4.679400927874e-04,7.391176968796e-04,-5.786261752349e-04,-4.745285448110e-04,7.694153591248e-04,-2.729316944964e-04,-6.588452023558e-06,3.029766224517e-05
"                 955",-2.958367200442e-04,-4.679786284951e-04,7.441836801095e-04,-6.609513911611e-04,-5.232278985566e-04,8.355275493723e-04,-3.651146711169e-04,-5.524927006155e-05,9.134386926281e-05
"                 956",-2.972755811534e-04,-4.681794043765e-04,7.481894635685e-04,-5.321028099567e-04,-4.641282104225e-04,7.786659581031e-04,-2.348272288033e-04,4.051193953976e-06,3.047649453453e-05
"                 957",-2.978254402233e-04,-4.698691258233e-04,7.513007726415e-04,-6.229715356047e-04,-4.917432787531e-04,7.691733467630e-04,-3.251460953814e-04,-2.187415292980e-05,1.787257412149e-05
"                 958",-2.920231098533e-04,-4.700760667480e-04,7.538610609108e-04,-6.040558519587e-04,-4.862902291838e-04,7.731396276021e-04,-3.120327421055e-04,-1.621416243575e-05,1.927856669133e-05
"                 959",-2.765909727681e-04,-4.684110736785e-04,7.548565049193e-04,-5.560472748606e-04,-4.835006992150e-04,7.806004336310e-04,-2.794563020925e-04,-1.508962553650e-05,2.574392871171e-05
"                 960",-2.654359150587e-04,-4.685597739818e-04,7.566852186023e-04,-4.475506654698e-04,-4.715975228674e-04,7.502420674349e-04,-1.821147504111e-04,-3.037748885570e-06,-6.443151167350e-06
"                 961",-2.523542413360e-04,-4.692704930632e-04,7.584072185448e-04,-6.507143638329e-04,-4.973635985096e-04,8.164579604727e-04,-3.983601224968e-04,-2.809310544645e-05,5.805074192793e-05
"                 962",-2.598321913413e-04,-4.704671212760e-04,7.601981416522e-04,-5.716525549737e-04,-5.059250409295e-04,8.051633916697e-04,-3.118203636324e-04,-3.545791965351e-05,4.496525001751e-05
"                 963",-2.663747276845e-04,-4.722685751170e-04,7.616668957385e-04,-7.466580118496e-04,-5.118027249121e-04,7.204687050177e-04,-4.802832841652e-04,-3.953414979505e-05,-4.119819072088e-05
"                 964",-2.641011037204e-04,-4.726746356409e-04,7.616863854285e-04,-5.752317362981e-04,-4.860814814755e-04,7.965679489496e-04,-3.111306325777e-04,-1.340684583458e-05,3.488156352112e-05
"                 965",-2.567701834367e-04,-4.729042835016e-04,7.639730487988e-04,-6.136714538427e-04,-5.064920358046e-04,8.424048233967e-04,-3.569012704060e-04,-3.358775230308e-05,7.843177459791e-05
"                 966",-2.525500904375e-04,-4.732361464211e-04,7.689341044463e-04,-3.586090683043e-04,-4.795725456574e-04,8.652829717372e-04,-1.060589778668e-04,-6.336399236277e-06,9.634886729093e-05
"                 967",-2.558791779532e-04,-4.740296333707e-04,7.739465901970e-04,-5.243066044474e-04,-5.054660750046e-04,8.600712294206e-04,-2.684274264942e-04,-3.143644163383e-05,8.612463922362e-05
"                 968",-2.651897143467e-04,-4.736091015104e-04,7.733533009575e-04,-5.505593979895e-04,-4.933747348717e-04,8.439898777127e-04,-2.853696836428e-04,-1.976563336125e-05,7.063657675526e-05
"                 969",-2.661283288180e-04,-4.743392938935e-04,7.723715197169e-04,-5.623437313147e-04,-5.139097288018e-04,8.406030493040e-04,-2.962154024968e-04,-3.957043490834e-05,6.823152958714e-05
"                 970",-2.679207257246e-04,-4.737254588623e-04,7.698278621013e-04,-4.837632678683e-04,-4.963492111335e-04,8.972313179141e-04,-2.158425421437e-04,-2.262375227112e-05,1.274034558128e-04
"                 971",-2.614366734579e-04,-4.724870651314e-04,7.709764807485e-04,-5.186638505753e-04,-4.981196467121e-04,8.711600471422e-04,-2.572271771174e-04,-2.563258158071e-05,1.001835663937e-04
"                 972",-2.558438992392e-04,-4.725594454105e-04,7.740614202112e-04,-5.505779283509e-04,-4.876077099259e-04,8.177443063954e-04,-2.947340291117e-04,-1.504826451536e-05,4.368288618411e-05
"                 973",-2.600494611399e-04,-4.730683792912e-04,7.737454895258e-04,-4.792877620821e-04,-4.849721852675e-04,7.793138802233e-04,-2.192383009422e-04,-1.190380597629e-05,5.568390697514e-06
"                 974",-2.760938210339e-04,-4.730855437672e-04,7.710667957952e-04,-5.155037725346e-04,-4.845274971197e-04,8.317674132066e-04,-2.394099515007e-04,-1.144195335247e-05,6.070061741141e-05
"                 975",-2.727315334831e-04,-4.747442839415e-04,7.673853887087e-04,-4.522693535562e-04,-5.058123651184e-04,8.494329852825e-04,-1.795378200732e-04,-3.106808117683e-05,8.204759657382e-05
"                 976",-2.609671325116e-04,-4.761460918984e-04,7.631647991663e-04,-5.595016106704e-04,-4.996187518168e-04,9.016215659331e-04,-2.985344781588e-04,-2.347265991844e-05,1.384567667668e-04
"                 977",-2.494319700234e-04,-4.771848683197e-04,7.605508553580e-04,-4.657689217128e-04,-4.900517381122e-04,8.281394517086e-04,-2.163369516895e-04,-1.286686979251e-05,6.758859635062e-05
"                 978",-2.438471304699e-04,-4.799458532144e-04,7.599678994152e-04,-5.858945311000e-04,-5.300166604154e-04,7.110411491265e-04,-3.420474006301e-04,-5.007080720103e-05,-4.892675028870e-05
"                 979",-2.436431782927e-04,-4.834716131210e-04,7.602546069040e-04,-6.329959351631e-04,-4.978433871924e-04,7.493125320246e-04,-3.893527568704e-04,-1.437177407136e-05,-1.094207487947e-05
"                 980",-2.355835876995e-04,-4.867719115802e-04,7.587671232986e-04,-4.995642913006e-04,-5.100993996210e-04,7.881964818551e-04,-2.639807036011e-04,-2.332748804087e-05,2.942935855655e-05
"                 981",-2.241891837870e-04,-4.892164574437e-04,7.568058926945e-04,-4.768713162122e-04,-5.144266251635e-04,8.189435400650e-04,-2.526821324252e-04,-2.521016771981e-05,6.213764737050e-05
"                 982",-2.147804591387e-04,-4.910140676866e-04,7.522923803430e-04,-2.817884183334e-04,-4.970490053570e-04,7.655215850623e-04,-6.700795919468e-05,-6.034937670478e-06,1.322920471931e-05
"                 983",-2.079900728894e-04,-4.929868360577e-04,7.483963630345e-04,-3.432065193410e-04,-5.159908866013e-04,8.666754582501e-04,-1.352164464516e-04,-2.300405054360e-05,1.182790952156e-04
"                 984",-1.990106250085e-04,-4.957007097592e-04,7.426428960267e-04,-3.636327969273e-04,-4.933803193459e-04,7.819064003727e-04,-1.646221719188e-04,2.320390413346e-06,3.926350434597e-05
"                 985",-1.933650903357e-04,-4.975014538578e-04,7.325673960292e-04,-5.386711541277e-04,-5.111888012169e-04,7.297115113824e-04,-3.453060637920e-04,-1.368734735908e-05,-2.855884646758e-06
