Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                 861",1.533962629774e-03,-1.753491953407e-03,1.486767068409e-03,1.104464839094e-03,-1.820044273448e-03,1.604096364772e-03,-4.294977906803e-04,-6.655232004153e-05,1.173292963637e-04
"                 862",1.518698730822e-03,-1.749155081449e-03,1.544159047576e-03,1.210874349865e-03,-1.810133008864e-03,1.657150233582e-03,-3.078243809572e-04,-6.097792741447e-05,1.129911860055e-04
"                 863",1.470231824439e-03,-1.746884149520e-03,1.611565326071e-03,1.122335839396e-03,-1.815491348328e-03,1.760723773711e-03,-3.478959850435e-04,-6.860719880875e-05,1.491584476398e-04
"                 864",1.440701259738e-03,-1.727917888726e-03,1.697082752916e-03,1.041476388420e-03,-1.845183222387e-03,1.746250562953e-03,-3.992248713179e-04,-1.172653336605e-04,4.916781003634e-05
"                 865",1.485813559729e-03,-1.726297650856e-03,1.762579894818e-03,1.051930138172e-03,-1.783154260950e-03,1.913798697619e-03,-4.338834215577e-04,-5.685661009392e-05,1.512188028014e-04
"                 866",1.475568113255e-03,-1.716934903546e-03,1.833581884107e-03,1.166944025833e-03,-1.782859336453e-03,1.957988488125e-03,-3.086240874225e-04,-6.592443290710e-05,1.244066040184e-04
"                 867",1.448664858333e-03,-1.706775045736e-03,1.896502323982e-03,1.087303549072e-03,-1.791472556037e-03,2.059602733213e-03,-3.613613092616e-04,-8.469751030124e-05,1.631004092311e-04
"                 868",1.310610199144e-03,-1.681750848551e-03,1.987803969056e-03,9.639122187621e-04,-1.793458946848e-03,2.110034505475e-03,-3.466979803818e-04,-1.117080982970e-04,1.222305364187e-04
"                 869",1.245724784601e-03,-1.678307945870e-03,2.067045918359e-03,8.651979257759e-04,-1.816689137276e-03,2.173501861205e-03,-3.805268588250e-04,-1.383811914065e-04,1.064559428459e-04
"                 870",1.193426620802e-03,-1.667373905683e-03,2.152874319918e-03,9.895850901673e-04,-1.750811460583e-03,2.282091389301e-03,-2.038415306351e-04,-8.343755490046e-05,1.292170693832e-04
"                 871",1.147118490848e-03,-1.650214230624e-03,2.222227819742e-03,8.629153323812e-04,-1.721762405655e-03,2.319693019516e-03,-2.842031584667e-04,-7.154817503182e-05,9.746519977472e-05
"                 872",1.067344073382e-03,-1.628841590622e-03,2.293782142232e-03,6.955039706706e-04,-1.704299280361e-03,2.366953208688e-03,-3.718401027117e-04,-7.545768973949e-05,7.317106645667e-05
"                 873",1.004199010998e-03,-1.600712716628e-03,2.333516362201e-03,7.118715757879e-04,-1.724198498823e-03,2.323271941425e-03,-2.923274352098e-04,-1.234857821952e-04,-1.024442077604e-05
"                 874",1.000641616168e-03,-1.588859177902e-03,2.351198345260e-03,6.069509503069e-04,-1.689961490331e-03,2.596115998278e-03,-3.936906658615e-04,-1.011023124287e-04,2.449176530187e-04
"                 875",9.907375874786e-04,-1.584829172624e-03,2.360334364755e-03,6.731534922391e-04,-1.664614106067e-03,2.607174448116e-03,-3.175840952395e-04,-7.978493344322e-05,2.468400833611e-04
"                 876",9.724085586060e-04,-1.583865585577e-03,2.375900705011e-03,6.797053738506e-04,-1.640777640520e-03,2.520065741122e-03,-2.927031847553e-04,-5.691205494242e-05,1.441650361105e-04
"                 877",9.647388197200e-04,-1.581431366533e-03,2.398400540551e-03,5.288190172320e-04,-1.681061098209e-03,2.602507187444e-03,-4.359198024881e-04,-9.962973167605e-05,2.041066468932e-04
"                 878",8.853919385802e-04,-1.566770544762e-03,2.432278152703e-03,4.967641662586e-04,-1.625963119488e-03,2.575567246159e-03,-3.886277723216e-04,-5.919257472551e-05,1.432890934562e-04
"                 879",9.159462238609e-04,-1.560206223300e-03,2.460198164095e-03,4.307893893837e-04,-1.688712445251e-03,2.604871940049e-03,-4.851568344772e-04,-1.285062219506e-04,1.446737759534e-04
"                 880",9.274390312386e-04,-1.545911911656e-03,2.479620884877e-03,4.869596650070e-04,-1.659133458996e-03,2.595216759010e-03,-4.404793662315e-04,-1.132215473398e-04,1.155958741333e-04
"                 881",9.498339335711e-04,-1.533530348386e-03,2.485645902809e-03,6.924874230490e-04,-1.666209128602e-03,2.688018008845e-03,-2.573465105221e-04,-1.326787802153e-04,2.023721060363e-04
"                 882",9.410297107003e-04,-1.527762400882e-03,2.472351004087e-03,6.264016022048e-04,-1.585355008754e-03,2.701646868853e-03,-3.146281084956e-04,-5.759260787216e-05,2.292958647664e-04
"                 883",9.176296162704e-04,-1.528550163421e-03,2.439308321024e-03,3.614039765952e-04,-1.602022306696e-03,2.601564512987e-03,-5.562256396752e-04,-7.347214327522e-05,1.622561919637e-04
"                 884",8.951028946900e-04,-1.536611232844e-03,2.403511389492e-03,6.060551382193e-04,-1.587848082418e-03,2.616449570805e-03,-2.890477564707e-04,-5.123684957400e-05,2.129381813131e-04
"                 885",8.864675035782e-04,-1.543002618104e-03,2.378663488028e-03,4.751052468799e-04,-1.637000760600e-03,2.582457547529e-03,-4.113622566983e-04,-9.399814249638e-05,2.037940595013e-04
"                 886",9.434820281913e-04,-1.546012641955e-03,2.358030283037e-03,6.512324678250e-04,-1.616535044850e-03,2.619977453991e-03,-2.922495603663e-04,-7.052240289465e-05,2.619471709548e-04
"                 887",9.646793189828e-04,-1.542893644477e-03,2.317206455340e-03,7.432468694597e-04,-1.635433824953e-03,2.514954853483e-03,-2.214324495231e-04,-9.254018047603e-05,1.977483981432e-04
"                 888",1.028744598856e-03,-1.555854163722e-03,2.270126646594e-03,7.925935466431e-04,-1.619182030769e-03,2.314483687049e-03,-2.361510522126e-04,-6.332786704715e-05,4.435704045535e-05
"                 889",1.089122850827e-03,-1.570870726607e-03,2.205521056817e-03,8.149919592659e-04,-1.676542346580e-03,2.394004132518e-03,-2.741308915614e-04,-1.056716199730e-04,1.884830757012e-04
"                 890",1.037295941899e-03,-1.578183908572e-03,2.150459864968e-03,8.333998426560e-04,-1.641790526989e-03,2.380547552323e-03,-2.038960992432e-04,-6.360661841732e-05,2.300876873548e-04
"                 891",1.057095896411e-03,-1.592289606773e-03,2.085921583898e-03,6.325209380824e-04,-1.676921689205e-03,2.317637819268e-03,-4.245749583291e-04,-8.463208243142e-05,2.317162353695e-04
"                 892",1.148514897455e-03,-1.621522672872e-03,2.021952729008e-03,9.192346893056e-04,-1.675358008070e-03,2.234699932676e-03,-2.292802081491e-04,-5.383533519846e-05,2.127472036689e-04
"                 893",1.226899219320e-03,-1.641801244972e-03,1.943962347597e-03,9.452276831221e-04,-1.723749940885e-03,2.090214680767e-03,-2.816715361974e-04,-8.194869591318e-05,1.462523331703e-04
"                 894",1.427495323020e-03,-1.653598166933e-03,1.864582760023e-03,1.125281744388e-03,-1.731946895183e-03,2.108447166994e-03,-3.022135786321e-04,-7.834872824987e-05,2.438644069714e-04
"                 895",1.553014455497e-03,-1.664338384068e-03,1.787409071322e-03,1.345899504436e-03,-1.737768303058e-03,2.046075884409e-03,-2.071149510613e-04,-7.342991898989e-05,2.586668130876e-04
"                 896",1.657535351663e-03,-1.679734518896e-03,1.729604612053e-03,1.327242833115e-03,-1.767313427999e-03,2.060399040313e-03,-3.302925185477e-04,-8.757890910297e-05,3.307944282604e-04
"                 897",1.681010770211e-03,-1.677824378448e-03,1.685575679885e-03,1.214715468259e-03,-1.775893012982e-03,1.852956102755e-03,-4.662953019521e-04,-9.806863453396e-05,1.673804228707e-04
"                 898",1.770507527320e-03,-1.698946854945e-03,1.646613886051e-03,1.265036395142e-03,-1.780099116278e-03,1.748650937060e-03,-5.054711321780e-04,-8.115226133386e-05,1.020370510096e-04
"                 899",1.785732517059e-03,-1.714240272548e-03,1.607834353843e-03,1.501900689990e-03,-1.811322961305e-03,1.791588597336e-03,-2.838318270689e-04,-9.708268875651e-05,1.837542434927e-04
"                 900",1.721839611631e-03,-1.707758942700e-03,1.589879425598e-03,1.283855957450e-03,-1.762727410969e-03,1.801857136134e-03,-4.379836541805e-04,-5.496846826816e-05,2.119777105363e-04
"                 901",1.645101494154e-03,-1.699970495066e-03,1.565555820245e-03,1.252082877371e-03,-1.774348953609e-03,1.711031786754e-03,-3.930186167829e-04,-7.437845854255e-05,1.454759665088e-04
"                 902",1.675769243182e-03,-1.703648310306e-03,1.548770584321e-03,1.110187501336e-03,-1.753279533205e-03,1.760633894127e-03,-5.655817418455e-04,-4.963122289906e-05,2.118633098061e-04
"                 903",1.705423477014e-03,-1.706181158094e-03,1.529108793627e-03,1.416534092817e-03,-1.773296805853e-03,1.736085686373e-03,-2.888893841972e-04,-6.711564775953e-05,2.069768927463e-04
"                 904",1.639515078523e-03,-1.702322745325e-03,1.518786593558e-03,1.144347134522e-03,-1.851154403164e-03,1.524774846977e-03,-4.951679440009e-04,-1.488316578397e-04,5.988253419481e-06
"                 905",1.612214557110e-03,-1.715043942270e-03,1.492089758144e-03,1.437162333319e-03,-1.808100551890e-03,1.642016759044e-03,-1.750522237913e-04,-9.305660961936e-05,1.499270008999e-04
"                 906",1.592217082712e-03,-1.715957207131e-03,1.467486812636e-03,1.173217773339e-03,-1.836655598202e-03,1.641718567386e-03,-4.189993093733e-04,-1.206983910715e-04,1.742317547498e-04
"                 907",1.563821506252e-03,-1.707881810350e-03,1.467506074332e-03,1.161872492233e-03,-1.756537835133e-03,1.634049730860e-03,-4.019490140190e-04,-4.865602478207e-05,1.665436565281e-04
"                 908",1.598220543766e-03,-1.697753062552e-03,1.475694988483e-03,1.358465505316e-03,-1.773581249170e-03,1.547981856816e-03,-2.397550384498e-04,-7.582818661803e-05,7.228686833244e-05
"                 909",1.692074601212e-03,-1.680680776660e-03,1.492118359892e-03,1.395091301227e-03,-1.750209095456e-03,1.685239673985e-03,-2.969832999850e-04,-6.952831879598e-05,1.931213140930e-04
"                 910",1.746986482979e-03,-1.665759675058e-03,1.528432519508e-03,1.443936502146e-03,-1.784699377938e-03,1.662114771600e-03,-3.030499808339e-04,-1.189397028806e-04,1.336822520918e-04
"                 911",1.746134124979e-03,-1.665735811567e-03,1.573751534883e-03,1.450982818539e-03,-1.727650095681e-03,1.667935921179e-03,-2.951513064395e-04,-6.191428411332e-05,9.418438629634e-05
"                 912",1.766606546765e-03,-1.663306963540e-03,1.625960389550e-03,1.252428396894e-03,-1.773970258345e-03,1.590016213958e-03,-5.141781498711e-04,-1.106632948056e-04,-3.594417559242e-05
"                 913",1.645101806879e-03,-1.659847379417e-03,1.673087669392e-03,1.403304926780e-03,-1.768522816404e-03,1.926210477147e-03,-2.417968800984e-04,-1.086754369864e-04,2.531228077545e-04
"                 914",1.559341019092e-03,-1.655472352256e-03,1.737655435774e-03,1.167287996198e-03,-1.744271290243e-03,1.985683091171e-03,-3.920530228942e-04,-8.879893798675e-05,2.480276553962e-04
"                 915",1.501194998128e-03,-1.641953565151e-03,1.827933937877e-03,1.231979692107e-03,-1.747925619657e-03,2.247934222962e-03,-2.692153060206e-04,-1.059720545061e-04,4.200002850842e-04
"                 916",1.454063043416e-03,-1.620039289517e-03,1.946023448970e-03,9.414385217857e-04,-1.721144406317e-03,2.074232487043e-03,-5.126245216304e-04,-1.011051168002e-04,1.282090380729e-04
"                 917",1.401092054821e-03,-1.604826649160e-03,2.064004763137e-03,9.750711240952e-04,-1.660947026505e-03,2.271127542430e-03,-4.260209307254e-04,-5.612037734440e-05,2.071227792930e-04
"                 918",1.343525654072e-03,-1.586594515635e-03,2.172956670278e-03,8.906706086338e-04,-1.663829018653e-03,2.241370303560e-03,-4.528550454385e-04,-7.723450301820e-05,6.841363328197e-05
"                 919",1.289111523741e-03,-1.566696260383e-03,2.262766991150e-03,1.054628720833e-03,-1.629213925349e-03,2.451755286476e-03,-2.344828029087e-04,-6.251766496522e-05,1.889882953255e-04
"                 920",1.272709653276e-03,-1.551509769122e-03,2.359486851913e-03,7.373125272191e-04,-1.671570933821e-03,2.647840824159e-03,-5.353971260572e-04,-1.200611646984e-04,2.883539722459e-04
"                 921",1.224305047858e-03,-1.531822281591e-03,2.476614614955e-03,9.266774401431e-04,-1.606804267980e-03,2.725753572413e-03,-2.976276077147e-04,-7.498198638833e-05,2.491389574584e-04
"                 922",1.195347839248e-03,-1.511331510484e-03,2.594857497973e-03,6.987126856361e-04,-1.590608420322e-03,2.703924367424e-03,-4.966351536119e-04,-7.927690983796e-05,1.090668694509e-04
"                 923",1.169697462061e-03,-1.493093711052e-03,2.681077763921e-03,7.410078390296e-04,-1.572563663013e-03,2.936773694222e-03,-4.286896230317e-04,-7.946995196046e-05,2.556959303013e-04
"                 924",1.222831243796e-03,-1.486049941753e-03,2.744604269483e-03,8.428567070727e-04,-1.583114853608e-03,2.802492707348e-03,-3.799745367238e-04,-9.706491185543e-05,5.788843786540e-05
"                 925",1.267260750492e-03,-1.482351187807e-03,2.786156829484e-03,8.839165676484e-04,-1.571005594871e-03,3.034598720008e-03,-3.833441828433e-04,-8.865440706440e-05,2.484418905237e-04
"                 926",1.298290725551e-03,-1.480894302064e-03,2.820471172174e-03,9.291825384652e-04,-1.594873373817e-03,2.961349509736e-03,-3.691081870860e-04,-1.139790717528e-04,1.408783375615e-04
"                 927",1.276703769254e-03,-1.477772675729e-03,2.837427231721e-03,9.859385716777e-04,-1.551986293632e-03,3.130705139217e-03,-2.907651975759e-04,-7.421361790361e-05,2.932779074961e-04
"                 928",1.288321393163e-03,-1.479875323636e-03,2.839330537086e-03,8.102704494523e-04,-1.567210232368e-03,2.977921022623e-03,-4.780509437112e-04,-8.733490873175e-05,1.385904855372e-04
"                 929",1.280954960080e-03,-1.482459295051e-03,2.840899178177e-03,9.196362270079e-04,-1.554452613658e-03,3.067673693883e-03,-3.613187330723e-04,-7.199331860720e-05,2.267745157060e-04
"                 930",1.288332699247e-03,-1.488154043701e-03,2.825711826492e-03,1.104854687289e-03,-1.550839119274e-03,2.918020114521e-03,-1.834780119581e-04,-6.268507557361e-05,9.230828802901e-05
"                 931",1.300826737284e-03,-1.489697590741e-03,2.789456800746e-03,9.375826543027e-04,-1.535766116146e-03,2.958120664196e-03,-3.632440829810e-04,-4.606852540448e-05,1.686638634497e-04
"                 932",1.367597792448e-03,-1.497744127037e-03,2.725386918611e-03,1.037382210588e-03,-1.561219472963e-03,2.885285281092e-03,-3.302155818593e-04,-6.347534592540e-05,1.598983624816e-04
"                 933",1.380296750594e-03,-1.507950316455e-03,2.649809895369e-03,8.825725760411e-04,-1.600761089706e-03,2.868522746593e-03,-4.977241745524e-04,-9.281077325095e-05,2.187128512246e-04
"                 934",1.414814246688e-03,-1.525853472153e-03,2.572739513686e-03,1.054863653568e-03,-1.612010937134e-03,2.776869800337e-03,-3.599505931202e-04,-8.615746498148e-05,2.041302866512e-04
"                 935",1.321759272580e-03,-1.529981105281e-03,2.489422990100e-03,7.860377579034e-04,-1.581933761374e-03,2.719185164068e-03,-5.357215146765e-04,-5.195265609301e-05,2.297621739682e-04
"                 936",1.363107475948e-03,-1.555051572271e-03,2.393159013044e-03,8.905741926694e-04,-1.615643370255e-03,2.583039345591e-03,-4.725332832790e-04,-6.059179798392e-05,1.898803325469e-04
"                 937",1.390457950888e-03,-1.571961000083e-03,2.303725187132e-03,9.511973636104e-04,-1.643723270045e-03,2.479946906648e-03,-4.392605872777e-04,-7.176226996229e-05,1.762217195157e-04
"                 938",1.500494811466e-03,-1.588191596946e-03,2.215821249608e-03,1.310074183085e-03,-1.658491341500e-03,2.413381924384e-03,-1.904206283810e-04,-7.029974455384e-05,1.975606747763e-04
"                 939",1.603364372892e-03,-1.599039022301e-03,2.135965642856e-03,1.289931866449e-03,-1.654308700275e-03,2.313741918795e-03,-3.134325064423e-04,-5.526967797410e-05,1.777762759391e-04
"                 940",1.642070365060e-03,-1.605735427682e-03,2.070301097847e-03,1.182475972193e-03,-1.693919383874e-03,2.147950688542e-03,-4.595943928667e-04,-8.818395619295e-05,7.764959069482e-05
"                 941",1.622408075148e-03,-1.609442749621e-03,2.026646371521e-03,1.314916932219e-03,-1.653165558593e-03,2.185884806816e-03,-3.074911429289e-04,-4.372280897202e-05,1.592384352954e-04
"                 942",1.596133366907e-03,-1.615001003342e-03,2.005617150148e-03,1.039262469190e-03,-1.705230567503e-03,2.081742542442e-03,-5.568708977169e-04,-9.022956416091e-05,7.612539229362e-05
"                 943",1.532511154767e-03,-1.624374515511e-03,1.984874371815e-03,1.312676636464e-03,-1.681257678984e-03,2.039386829885e-03,-2.198345183031e-04,-5.688316347307e-05,5.451245806936e-05
"                 944",1.486366655844e-03,-1.635124361297e-03,1.968030911677e-03,1.092554174543e-03,-1.692564076692e-03,2.019363654342e-03,-3.938124813005e-04,-5.743971539459e-05,5.133274266503e-05
"                 945",1.336976479418e-03,-1.628252288857e-03,1.949938704671e-03,1.096327194734e-03,-1.687031242631e-03,2.113316614721e-03,-2.406492846833e-04,-5.877895377366e-05,1.633779100502e-04
"                 946",1.313225192280e-03,-1.634371725831e-03,1.931689818723e-03,1.012090111544e-03,-1.717535831187e-03,2.039369854326e-03,-3.011350807356e-04,-8.316410535536e-05,1.076800356039e-04
"                 947",1.297081058324e-03,-1.648881114086e-03,1.909588578813e-03,1.055016874166e-03,-1.690334472918e-03,2.000568959274e-03,-2.420641841584e-04,-4.145335883201e-05,9.098038046083e-05
"                 948",1.295801339562e-03,-1.662121611056e-03,1.900333990462e-03,9.742408564479e-04,-1.700425458880e-03,2.101312347022e-03,-3.215604831139e-04,-3.830384782342e-05,2.009783565601e-04
"                 949",1.233535446780e-03,-1.663323611170e-03,1.898639660212e-03,9.033852484397e-04,-1.856277330135e-03,1.957382891182e-03,-3.301501983403e-04,-1.929537189646e-04,5.874323096999e-05
"                 950",1.292956482915e-03,-1.681452502697e-03,1.898347779503e-03,9.437091246511e-04,-1.767488431814e-03,1.973134746645e-03,-3.492473582642e-04,-8.603592911717e-05,7.478696714228e-05
"                 951",1.337371535346e-03,-1.692168926980e-03,1.898711540361e-03,1.041515226847e-03,-1.755689724697e-03,1.993017181961e-03,-2.958563084993e-04,-6.352079771760e-05,9.430564159996e-05
"                 952",1.417387618742e-03,-1.700776863355e-03,1.903453324031e-03,9.143776556001e-04,-1.727206175496e-03,2.060737245845e-03,-5.030099631417e-04,-2.642931214034e-05,1.572839218140e-04
"                 953",1.520339650805e-03,-1.714857817527e-03,1.895517733827e-03,1.133085659426e-03,-1.772567224535e-03,2.107701399691e-03,-3.872539913790e-04,-5.770940700822e-05,2.121836658636e-04
"                 954",1.521664741256e-03,-1.707835571193e-03,1.892377171656e-03,1.249596869681e-03,-1.857085897902e-03,1.843135798999e-03,-2.720678715758e-04,-1.492503267082e-04,-4.924137265705e-05
"                 955",1.563465285485e-03,-1.722096903548e-03,1.878839062854e-03,1.289168059537e-03,-1.828838705172e-03,1.960495825723e-03,-2.742972259479e-04,-1.067418016244e-04,8.165676286889e-05
"                 956",1.588427218814e-03,-1.732105045396e-03,1.871342840081e-03,1.285794925246e-03,-1.800709851600e-03,2.068962678180e-03,-3.026322935679e-04,-6.860480620445e-05,1.976198380984e-04
"                 957",1.599690251498e-03,-1.743380165749e-03,1.860966243109e-03,1.119920920105e-03,-1.874993332641e-03,2.071198651525e-03,-4.797693313933e-04,-1.316131668917e-04,2.102324084161e-04
"                 958",1.609949599480e-03,-1.750400688477e-03,1.848124913378e-03,1.313156132046e-03,-1.804434925484e-03,1.936806564218e-03,-2.967934674336e-04,-5.403423700705e-05,8.868165083993e-05
"                 959",1.534723792692e-03,-1.742541090088e-03,1.833383928161e-03,1.138987429391e-03,-1.892441752039e-03,1.817125111865e-03,-3.957363633014e-04,-1.499006619515e-04,-1.625881629599e-05
"                 960",1.535926084350e-03,-1.742793872730e-03,1.835881451543e-03,1.137148437356e-03,-1.817818943609e-03,2.000197733187e-03,-3.987776469931e-04,-7.502507087934e-05,1.643162816443e-04
"                 961",1.523080941428e-03,-1.742659041143e-03,1.842478958177e-03,1.270407245568e-03,-1.810646330922e-03,1.972307389740e-03,-2.526736958599e-04,-6.798728977883e-05,1.298284315629e-04
"                 962",1.495953175681e-03,-1.741598351758e-03,1.857596599994e-03,1.331047724758e-03,-1.788860249501e-03,1.925885918883e-03,-1.649054509232e-04,-4.726189774391e-05,6.828931888921e-05
"                 963",1.466488537404e-03,-1.740033530103e-03,1.874981559835e-03,1.151346486017e-03,-1.795378456100e-03,2.072500164397e-03,-3.151420513870e-04,-5.534492599673e-05,1.975186045620e-04
"                 964",1.365073801964e-03,-1.718192921210e-03,1.901722032027e-03,9.153093080455e-04,-1.818647845886e-03,1.786821336827e-03,-4.497644939183e-04,-1.004549246760e-04,-1.149006952006e-04
"                 965",1.232295323695e-03,-1.708186311448e-03,1.929627569477e-03,8.985047633126e-04,-1.774755313009e-03,1.994698224216e-03,-3.337905603828e-04,-6.656900156126e-05,6.507065473958e-05
"                 966",1.249708399496e-03,-1.704669873012e-03,1.952772976261e-03,1.050996608873e-03,-1.802587714884e-03,1.977032675851e-03,-1.987117906234e-04,-9.791784187225e-05,2.425969959083e-05
"                 967",1.334768529649e-03,-1.702914856266e-03,1.956782840528e-03,1.025388697085e-03,-1.764396055646e-03,2.127614639378e-03,-3.093798325636e-04,-6.148119938058e-05,1.708317988502e-04
"                 968",1.387109652770e-03,-1.699281155143e-03,1.954378927378e-03,1.200303927529e-03,-1.760343995947e-03,2.069173107876e-03,-1.868057252405e-04,-6.106284080422e-05,1.147941804980e-04
"                 969",1.350297636300e-03,-1.693605282570e-03,1.947748980939e-03,8.875115897597e-04,-1.766439637676e-03,2.156732366662e-03,-4.627860465399e-04,-7.283435510617e-05,2.089833857234e-04
"                 970",1.304885314072e-03,-1.690924360057e-03,1.935806227369e-03,1.089824721698e-03,-1.741626791558e-03,2.037261582194e-03,-2.150605923740e-04,-5.070243150168e-05,1.014553548253e-04
"                 971",1.251729388205e-03,-1.693174790852e-03,1.910547264805e-03,8.345055803502e-04,-1.770783641808e-03,2.027615408053e-03,-4.172238078547e-04,-7.760885095582e-05,1.170681432472e-04
"                 972",1.208381658391e-03,-1.695624283652e-03,1.872782833934e-03,9.787491118862e-04,-1.776318685000e-03,2.123711823680e-03,-2.296325465049e-04,-8.069440134871e-05,2.509289897452e-04
"                 973",1.185930015384e-03,-1.703168215475e-03,1.827338974803e-03,8.423985140076e-04,-1.774086743182e-03,2.103902711418e-03,-3.435315013762e-04,-7.091852770721e-05,2.765637366148e-04
"                 974",1.191776616671e-03,-1.708769697314e-03,1.795273215141e-03,9.253349721284e-04,-1.765868170048e-03,1.912008796029e-03,-2.664416445431e-04,-5.709847273369e-05,1.167355808887e-04
"                 975",1.204733483798e-03,-1.720653001435e-03,1.761787167688e-03,8.788328279267e-04,-1.793434234689e-03,2.009164549381e-03,-3.259006558716e-04,-7.278123325385e-05,2.473773816925e-04
"                 976",1.211311468715e-03,-1.731521373954e-03,1.729504582038e-03,8.628925295630e-04,-1.797608778164e-03,1.888607811197e-03,-3.484189391525e-04,-6.608740420930e-05,1.591032291591e-04
"                 977",1.205545900048e-03,-1.745670599515e-03,1.698089800742e-03,7.634277391659e-04,-1.812520784851e-03,1.908929914237e-03,-4.421181608821e-04,-6.685018533553e-05,2.108401134949e-04
"                 978",1.177323921397e-03,-1.743851392561e-03,1.673175492601e-03,7.121885716877e-04,-1.871139228173e-03,1.624924555679e-03,-4.651353497092e-04,-1.272878356122e-04,-4.825093692157e-05
"                 979",1.235296049938e-03,-1.768146185468e-03,1.637628944999e-03,9.559518150806e-04,-1.843497336412e-03,1.762468809849e-03,-2.793442348574e-04,-7.535115094362e-05,1.248398648497e-04
"                 980",1.346822929606e-03,-1.786975980082e-03,1.603912941691e-03,1.066280556785e-03,-1.851552147555e-03,1.728359188160e-03,-2.805423728209e-04,-6.457616747313e-05,1.244462464696e-04
"                 981",1.421306060116e-03,-1.802050286864e-03,1.576535658924e-03,9.460765375315e-04,-1.826002661660e-03,1.735067026107e-03,-4.752295225844e-04,-2.395237479540e-05,1.585313671826e-04
"                 982",1.376658898010e-03,-1.804023993348e-03,1.553302514549e-03,1.188795127123e-03,-1.873422890171e-03,1.679687478665e-03,-1.878637708872e-04,-6.939889682254e-05,1.263849641159e-04
"                 983",1.368934827822e-03,-1.818031508141e-03,1.537187877457e-03,9.601647269652e-04,-1.867029639836e-03,1.634855591947e-03,-4.087701008564e-04,-4.899813169509e-05,9.766771449046e-05
"                 984",1.329317586267e-03,-1.830660117710e-03,1.518075156671e-03,1.082116079097e-03,-1.890610346260e-03,1.625288928565e-03,-2.472015071703e-04,-5.995022854989e-05,1.072137718940e-04
"                 985",1.349989076664e-03,-1.842207218016e-03,1.496231363167e-03,9.560660893452e-04,-1.915656345802e-03,1.572138720580e-03,-3.939229873184e-04,-7.344912778585e-05,7.590735741308e-05
"                 986",1.363872937943e-03,-1.849998782650e-03,1.458436472296e-03,1.149984691674e-03,-1.898908671862e-03,1.463676135785e-03,-2.138882462691e-04,-4.890988921193e-05,5.239663489588e-06
"                 987",1.332557645864e-03,-1.856520860584e-03,1.417796088599e-03,7.469521039516e-04,-1.903089161667e-03,1.581759126926e-03,-5.856055419127e-04,-4.656830108281e-05,1.639630383270e-04
"                 988",1.271058388404e-03,-1.851453124753e-03,1.370001480900e-03,8.139079440337e-04,-1.971182771779e-03,1.348001750545e-03,-4.571504443700e-04,-1.197296470263e-04,-2.199973035497e-05
"                 989",1.238958537666e-03,-1.858726602736e-03,1.321902619311e-03,9.283749345202e-04,-1.926952164937e-03,1.419413115972e-03,-3.105836031454e-04,-6.822556220062e-05,9.751049666072e-05
"                 990",1.302925083711e-03,-1.869276979640e-03,1.257284151307e-03,8.938633509735e-04,-1.926424652805e-03,1.293846128871e-03,-4.090617327378e-04,-5.714767316517e-05,3.656197756402e-05
"                 991",1.265640142621e-03,-1.866198166030e-03,1.188259866441e-03,9.003595708542e-04,-1.918117749890e-03,1.293456671147e-03,-3.652805717671e-04,-5.191958385948e-05,1.051968047060e-04
"                 992",1.299888938117e-03,-1.866026396969e-03,1.121757194778e-03,9.772554224429e-04,-1.893757562253e-03,1.186467727283e-03,-3.226335156738e-04,-2.773116528337e-05,6.471053250485e-05
"                 993",1.377571868143e-03,-1.874547445087e-03,1.056529584297e-03,9.218970684822e-04,-1.913422511913e-03,1.120661363122e-03,-4.556747996612e-04,-3.887506682569e-05,6.413177882479e-05
"                 994",1.551672188628e-03,-1.882030646263e-03,1.004664567077e-03,1.299022626606e-03,-1.916095339571e-03,1.014639504152e-03,-2.526495620217e-04,-3.406469330728e-05,9.974937075175e-06
"                 995",1.641717466485e-03,-1.878768024886e-03,9.661482906860e-04,1.275058590551e-03,-1.932250665842e-03,1.045113882232e-03,-3.666588759337e-04,-5.348264095584e-05,7.896559154603e-05
"                 996",1.655468641473e-03,-1.873726765082e-03,9.491383981745e-04,1.440533339125e-03,-1.935258957826e-03,1.078627061820e-03,-2.149353023480e-04,-6.153219274339e-05,1.294886636456e-04
"                 997",1.655975830596e-03,-1.872162754475e-03,9.376633053667e-04,1.331886239877e-03,-1.937665339616e-03,1.137554442606e-03,-3.240895907189e-04,-6.550258514124e-05,1.998911372390e-04
"                 998",1.657658116242e-03,-1.868841635218e-03,9.241698766059e-04,1.549422544266e-03,-1.934785003828e-03,1.061467326496e-03,-1.082355719756e-04,-6.594336860982e-05,1.372974498905e-04
"                 999",1.613223790575e-03,-1.849537196579e-03,9.132081844480e-04,1.384716571711e-03,-1.986796531465e-03,9.098079468664e-04,-2.285072188637e-04,-1.372593348861e-04,-3.400237581587e-06
